date,mean
2006-12-31,15.11439778327322
2007-12-31,15.135174608323927
2008-12-31,15.117968556237622
2009-12-31,15.065868670817558
2010-12-31,14.968810429980556
2011-12-31,15.254388686526644
2012-12-31,15.574684473812495
2013-12-31,15.187388118139241
2014-12-31,15.52746445866716
2015-12-31,15.218378688864535
2016-12-31,15.213303028417407
2017-12-31,15.511897252948184
2018-12-31,15.707406319595231
2019-12-31,15.65466003617042
2020-12-31,15.74622707600215
2021-12-31,15.739359605444566
2022-12-31,15.769633875061178
2023-12-31,15.692142916067885
2024-12-31,15.968494066074145
2025-12-31,15.589152874234316
2026-12-31,15.757360891602222
2027-12-31,15.671936162561687
2028-12-31,16.104902768439086
2029-12-31,16.08226562818516
2030-12-31,16.364742371123075
2031-12-31,16.037345716024824
2032-12-31,15.895106108102418
2033-12-31,16.37674107859515
2034-12-31,16.298381162918425
2035-12-31,16.52421001874773
2036-12-31,16.354310264458384
2037-12-31,16.76937557650952
2038-12-31,16.50852963720674
2039-12-31,16.608808965614575
2040-12-31,16.64926830711635
2041-12-31,16.672043473753234
2042-12-31,16.90144815762218
2043-12-31,16.902425034654296
2044-12-31,16.6652605781883
2045-12-31,16.925173410713032
2046-12-31,17.18425591973334
2047-12-31,17.17646031289498
2048-12-31,17.089940527172246
2049-12-31,17.355811235660543
2050-12-31,17.45615261050511
2051-12-31,17.32039280920659
2052-12-31,17.357064922570025
2053-12-31,17.66737705138645
2054-12-31,17.803846691950294
2055-12-31,17.749233218477375
2056-12-31,17.76450163786407
2057-12-31,18.05691729381984
2058-12-31,18.047567599720242
2059-12-31,18.112802408694932
2060-12-31,18.017621756480963
2061-12-31,18.159140860700038
2062-12-31,18.26582323884313
2063-12-31,18.4399947931
2064-12-31,18.49083022138214
2065-12-31,18.463856565073613
2066-12-31,18.400607186334263
2067-12-31,18.64768914448541
2068-12-31,19.112703015349563
2069-12-31,19.0843441718712
2070-12-31,19.084389118112487
2071-12-31,19.083374286211193
2072-12-31,18.89292672579408
2073-12-31,19.16094126642258
2074-12-31,19.09365848707984
2075-12-31,19.41555808428762
2076-12-31,19.180611857032847
2077-12-31,19.537646826777074
2078-12-31,19.684509372897832
2079-12-31,19.565120558169514
2080-12-31,19.45424015741006
2081-12-31,19.806353178478446
2082-12-31,19.98678019524245
2083-12-31,19.725092802900026
2084-12-31,19.877347410838826
2085-12-31,19.722810084074855
2086-12-31,19.96013555458305
2087-12-31,19.981856760322408
2088-12-31,20.179712430232854
2089-12-31,20.15937866290568
2090-12-31,20.17664371697017
2091-12-31,20.287107989466143
2092-12-31,20.350305132105323
2093-12-31,20.75304569411109
2094-12-31,20.911215399078372
2095-12-31,20.415904754419717
2096-12-31,20.735545228813724
2097-12-31,20.644249779588655
2098-12-31,20.91321079878738
2099-12-31,21.124338304453733
