,Name,NameMnemonic,StateCode,hist_mean,hist_std,hist_max,rcp45_mean,rcp45_std,rcp45_max,rcp85_mean,rcp85_std,rcp85_max,1990_2019_mean,1990_2019_std,1990_2019_max,shifting_rcp45,shifting_rcp85
14,"Falls City, TX, Disposal Site",FCT,TX,27.610164225187894,0.3055641977487073,28.573629864661786,29.56293163542881,0.635636514276321,30.905906293545577,30.436540071956532,1.4593032342301058,33.665811922190315,28.139412694972112,0.37187164630217767,28.70440165799038,3.0,3.0
15,"Fernald Preserve, OH, Site",FER,OH,17.753338837321103,0.3334570366229499,18.499959544799587,20.008588719064047,0.7477452015181097,21.79793312563536,21.013592761754257,1.634150814745355,24.003895345888203,18.414227770769763,0.4462844395849746,19.117613169451772,3.0,3.0
16,"Gasbuggy, NM, Site",GSB,NM,18.04657579615122,0.4011929230163691,19.411155698820515,20.426182014932046,0.7876883684479101,21.622017618656304,21.514265013856043,1.8206764997674507,25.766308274424485,18.750647473051803,0.42133195958560116,19.44096731844094,3.0,3.0
17,"George West, TX, Calibration Model",GWC,TX,28.22325375819769,0.2873814579105655,29.05068643648333,30.134479660365443,0.6140667503994557,31.101408630092415,31.009811023037322,1.4336656704203863,34.13195482454273,28.745344576837546,0.35231681165684176,29.29087173252892,3.0,3.0
18,"Gnome-Coach, NM, Site",GNO,NM,25.39142282991065,0.30092433922511574,26.152108253036094,27.661942464147025,0.7368019727123165,29.027338373730775,28.673170921161624,1.7273107482511987,32.39038215941025,25.981167084293276,0.3996772333212724,26.634839992438838,3.0,3.0
19,"Grand Junction Regional Airport, CO, Calibration Model",GAC,CO,18.669186501289545,0.40626007517949364,20.033055384481596,21.160098316372807,0.8232254271677648,23.221267749273313,22.27956442677729,1.8747617953223945,26.792836856018788,19.416489008758617,0.44788783740818383,20.185716172907007,3.0,3.0
20,"Grand Junction, CO, Calibration Model",GJC,CO,18.658192760650817,0.37643941807214504,19.474407341168217,21.150840365019683,0.8046780038858684,22.351020322079318,22.27956442677729,1.8747617953223945,26.792836856018788,19.395259716490727,0.43248595250955807,20.185716172907007,3.0,3.0
21,"Grand Junction, CO, Disposal Site",GRJ,CO,17.941985908205602,0.40122847331048905,19.2892413360716,20.403645817132404,0.8006469961758657,21.58265897030469,21.511300922219885,1.8374538966802667,24.992350827768927,18.68116335153387,0.44308770817938425,19.451674620745955,3.0,3.0
22,"Grand Junction, CO, Processing Site",GJT,CO,18.658192760650817,0.37643941807214504,19.474407341168217,21.150840365019683,0.8046780038858684,22.351020322079318,22.27956442677729,1.8747617953223945,26.792836856018788,19.395259716490727,0.4324859525095581,20.185716172907007,3.0,3.0
23,"Grand Junction, CO, Site",GJO,CO,18.658192760650817,0.37643941807214504,19.474407341168217,21.150840365019683,0.8046780038858684,22.351020322079318,22.268573102728464,1.8511492013405564,25.759652395428844,19.395259716490727,0.4324859525095581,20.185716172907007,3.0,3.0
24,"Grants, NM, Calibration Model",GNC,NM,18.704965108104926,0.36845804592806464,19.564304028814032,21.162530829166755,0.7945451485932072,22.35320891239096,22.24910868712935,1.8124047025816195,25.568985200945434,19.40981113643704,0.430338426023948,20.191741612901605,3.0,3.0
25,"Green River, UT, Disposal Site",GRN,UT,19.68877408059664,0.40241821773782305,21.02388669672404,22.246068351183812,0.8390662640912199,24.378857060482648,23.35663659132887,1.8763349511062468,27.924791231211188,20.444303837505828,0.46228538887713827,21.24976121040242,3.0,3.0
26,"Gunnison, CO, Disposal Site",GUD,CO,12.265164488360238,0.385046661958218,13.552692806340698,14.587723977531054,0.7706659277724243,15.751834407042484,15.638485043222232,1.7578745449587527,19.033818788771082,12.955098595239134,0.41140943391220064,13.655802050526463,3.0,3.0
27,"Gunnison, CO, Processing Site",GUP,CO,12.256420338591042,0.3604851724154549,13.06302041926576,14.587723977531054,0.7706659277724243,15.751834407042484,15.638485043222232,1.7578745449587527,19.033818788771082,12.93821334051241,0.3963076992916548,13.655802050526463,3.0,3.0
28,"Hallam, NE, Decommissioned Reactor Site",HAL,NE,17.594756886622275,0.33411316707034033,18.2164611099751,19.972073760611167,0.7997275625449968,21.8990208408289,20.9981540316892,1.7444087172973792,25.090075271423753,18.217193084297918,0.48937614361447185,19.15743177117641,3.0,3.0
29,"L-Bar, NM, Disposal Site",BAR,NM,19.87103205650622,0.3913316104279355,21.16346666322865,22.31896785831042,0.803041883131966,23.9364356325384,23.40111156720482,1.8281243763101755,27.480396189805184,20.575953797953858,0.44033428510642425,21.34319090124681,3.0,3.0
30,"Laboratory for Energy-Related Health Research, CA, Site",LEH,CA,23.87747541679342,0.2835654604325713,24.722676689449177,25.79529835297741,0.6642760209175463,27.332066666452533,26.600800047903487,1.3857513739773744,29.733055131955275,24.42833981114779,0.37051978941757135,25.132157242010425,3.0,3.0
31,"Lakeview, OR, Disposal Site",LKD,OR,15.734079802267955,0.3250689490903556,16.47098800350622,18.007679870389783,0.7640927724063757,19.164414284066,18.94697876425175,1.601822123412739,21.82272308210262,16.39728249059932,0.44330842287378586,17.222322531424567,3.0,3.0
32,"Lakeview, OR, Processing Site",LKP,OR,16.637974829609185,0.350302914098499,17.72793255253381,18.91408098083178,0.7783265510377048,20.781133631656065,19.845671802973314,1.6035999608746496,22.712337633743857,17.31218835753988,0.44985269227237445,18.12690919800205,3.0,3.0
33,"Lowman, ID, Disposal Site",LOW,ID,12.861396884119221,0.33427232576638377,13.671578923904635,15.29623076263074,0.8202148690291704,17.34986164918422,16.32687735491595,1.7478051721445758,20.100000666270734,13.55416228318905,0.4526626143200582,14.386395271634735,3.0,3.0
34,"Maxey Flats, KY, Disposal Site",MAX,KY,19.31982659477168,0.3416615146549715,20.106184740558007,21.456165536128317,0.7162568348714662,23.11094663296529,22.408293862062006,1.5789305641095415,26.15772704865669,19.95231725505632,0.41841167518368805,20.638503831240083,3.0,3.0
35,"Maybell West, CO, Disposal Site",MAW,CO,15.13761819581102,0.37148157436904944,15.959017119257542,17.55994759195486,0.7928262926331654,18.74453793520099,18.667672546784118,1.8408553045254146,23.002103715140805,15.847376764457419,0.4289834345929859,16.654484965205604,3.0,3.0
36,"Maybell, CO, Disposal Site",MAY,CO,14.407821521630567,0.36907617489300437,15.219722360873536,16.814298614560148,0.8047579147272016,18.817657180696923,17.902999636151204,1.8247281422983492,22.19397454703962,15.110024826310159,0.42322305049848624,15.910301022364768,3.0,3.0
37,"Mexican Hat, UT, Disposal Site",HAT,UT,20.96349494389961,0.3933658561425008,22.236839876341854,23.464348949211523,0.8160760667450021,25.387885543198635,24.540618627295196,1.810586173372916,27.953391975059454,21.697578853792987,0.4497134603215263,22.451979306812646,3.0,3.0
38,"Monticello, UT, Disposal and Processing Sites",MNT,UT,16.432979729539927,0.37102739997103756,17.262381118804296,18.952107649917423,0.8048421179215902,20.13440264131825,20.05421122874069,1.832937418268547,23.52477251683665,17.169004879862232,0.440057802380997,17.969907573742276,3.0,3.0
39,"Monument Valley, AZ, Processing Site",MON,AZ,20.17206430818837,0.39123029744782256,21.433645121049523,22.66250569819123,0.8136435692527207,24.54997062460026,23.748664862837128,1.8294118101739836,28.118115598954276,20.90185230561018,0.4470410380482889,21.648968274937086,3.0,3.0
40,"Mound, OH, Site",MND,OH,17.32446509866016,0.3322422798278365,18.059083468542354,19.588949738655685,0.7514417035678365,21.391395109299353,20.61429853514698,1.6647799303430384,24.524023830548753,17.9887074816755,0.44683341296009904,18.684698271331513,3.0,3.0
41,"Naturita, CO, Disposal Site",NAD,CO,18.375292907268268,0.40314746613337826,19.723482724475584,20.88213103299267,0.8212266362696872,22.871011758547798,21.983270251272874,1.841809127136923,25.471026605555092,19.124335157502284,0.45173995840352593,19.907889046765455,3.0,3.0
42,"Naturita, CO, Processing Site",NAP,CO,17.886899930843235,0.37227005418828646,18.699839950929828,20.38733832229345,0.8171260396325584,22.330667645192307,21.494066126302886,1.8590697929869153,25.98300132032316,18.619099312172857,0.43370154222411433,19.415084558177156,3.0,3.0
43,"Parkersburg, WV, Disposal Site",PKB,WV,18.39870370784731,0.3682169061303987,19.616898105917905,20.571559554492087,0.7100910984673907,21.648076986473388,21.54702347732888,1.592460043153417,25.2926594045029,19.07031408398727,0.43592750223665544,19.757522055469792,3.0,3.0
44,"Pinellas County, FL, Site",PIN,FL,28.126227893416374,0.3289150544783775,28.88297689677998,29.635451896261674,0.4893358792204584,30.33547063122059,30.34060690785211,1.150787469720589,33.03104329397342,28.644858421927598,0.2863196723824175,29.07518050958346,3.0,3.0
45,"Piqua, OH, Decommissioned Reactor Site",PIQ,OH,16.317703031608662,0.3304192238012254,17.034949666102285,18.59722843409184,0.7427464817999951,19.772175465762366,19.64951081170408,1.6832315779652114,23.59166638090964,16.991021353066017,0.44907292084243705,17.669094699329616,3.0,3.0
46,"Pre-Gondola and Trencher, MT, Site",PGD,MT,13.202452533099345,0.38030843939369835,14.499004277793567,15.543635976617711,0.7998133754063012,17.006298177162986,16.530691325840458,1.7274993671360481,20.550965726040317,13.82186493529969,0.4579037170928631,14.525181861275273,3.0,3.0
47,"Pre-Schooner II, ID, Site",PSC,ID,16.8438257731905,0.3833857252710983,18.054718795111885,19.35847332604902,0.8359164160326114,21.420044958103492,20.385655816935333,1.760760339704461,24.32793698397166,17.582128943052215,0.4800880346624158,18.425788301093416,3.0,3.0
48,"Rifle New, CO, Processing Site",RFN,CO,14.217779886826653,0.3658929010657467,15.021905926543871,16.628787008509466,0.7900295744667927,17.809648325821215,17.722504070719566,1.8161047351723365,21.124338304453733,14.923875044737851,0.41370646157199903,15.707406319595231,3.0,3.0
49,"Rifle Old, CO, Processing Site",RFO,CO,14.217779886826653,0.3658929010657467,15.021905926543871,16.628787008509466,0.7900295744667927,17.809648325821215,17.722504070719566,1.8161047351723365,21.124338304453733,14.923875044737851,0.41370646157199903,15.707406319595231,3.0,3.0
50,"Rifle, CO, Disposal Site",RFL,CO,14.217779886826653,0.3658929010657467,15.021905926543871,16.628787008509466,0.7900295744667927,17.809648325821215,17.722504070719566,1.8161047351723365,21.124338304453733,14.923875044737851,0.41370646157199903,15.707406319595231,3.0,3.0
51,"Rio Blanco, CO, Site",RBL,CO,15.161059741635539,0.37094860774276883,15.978505273005528,17.617808006858017,0.8011624075655631,18.829459768993303,18.74511378072781,1.8708755994521649,23.160031296834433,15.880155794649822,0.42349781704720973,16.682935406410554,3.0,3.0
52,"Riverton, WY, Processing Site",RVT,WY,15.413368754732412,0.3626290279612028,16.62528799717116,17.732457298345786,0.7898415792947394,19.738776919716305,18.80306923179267,1.7578899422386869,21.91848221830506,16.081963614632254,0.44938874912096377,16.935035461704505,3.0,3.0
53,"Rocky Flats, CO, Site",RFS,CO,17.489800123481675,0.3446776752241449,18.29374785273145,19.760107291454396,0.7539810822522663,20.874511503753386,20.80153718192943,1.7239134946289878,24.772885489387253,18.140414919435315,0.3999871356544066,18.889452113719546,3.0,3.0
54,"Rulison, CO, Site",RUL,CO,13.360258880842158,0.3927303213004346,14.648794763089219,15.765916013468921,0.7904990776232431,16.943523005953995,16.868864687788342,1.8375719397485961,21.22662971643181,14.07804314036264,0.42841508232398895,14.8381739228828,3.0,3.0
55,"Salmon, MS, Site",SAL,MS,25.604862051302216,0.3277888403469703,26.34995262111161,27.420861527684206,0.6214681263698764,28.818843948631976,28.22417756838193,1.3632834732885801,30.970903989190948,26.146120497500885,0.34006209579598073,26.66179950512554,3.0,3.0
56,"Salt Lake City, UT, Disposal Site",SLD,UT,18.48261709343686,0.36787378878331395,19.356539091913792,21.043096439666645,0.8409376539482964,23.12786368208324,22.103426119482428,1.8075651270254467,26.359199423007887,19.22419947212283,0.46140641324347026,20.087810295886356,3.0,3.0
57,"Salt Lake City, UT, Processing Site",SLP,UT,17.062155225530663,0.37230524080720384,17.94540564015669,19.650074730288885,0.8438025018539164,21.67236896537203,20.733140957207237,1.8445503848105858,25.001466012060817,17.812205555087278,0.4626985804757603,18.67460963379227,3.0,3.0
58,"Sherwood, WA, Disposal Site",SHE,WA,15.80360857429352,0.3009653732359592,16.569633178312817,18.018836513398977,0.7471970847073717,19.259629151107305,18.94956871489665,1.5850594692175308,21.866817865042016,16.42753519584878,0.4352638341084204,17.18102885605229,3.0,3.0
59,"Shiprock, NM, Disposal Site",SHP,NM,20.934974266658223,0.37138219632122854,21.80165800628366,23.414946552311203,0.7976708072145198,24.59250953072782,24.51182007641043,1.8243805803418884,27.946060722336167,21.65847867571662,0.4319658978627025,22.414926997493957,3.0,3.0
60,"Shirley Basin South, WY, Disposal Site",SBS,WY,13.202147109451237,0.3669973529896458,14.353831725999717,15.479772312366139,0.7741765319878253,17.341899439047673,16.55285341747976,1.7660428390719682,20.53457525769042,13.86176642405165,0.4389926913426714,14.675088952867664,3.0,3.0
61,"Shoal, NV, Site",SHL,NV,21.412366250145947,0.3654264335078311,22.286059466795624,23.854083394037634,0.7973658317720166,24.935325267814168,24.86979602008134,1.7357356028894328,28.777810258899905,22.118475952241408,0.4598491137061641,22.994279974671826,3.0,3.0
62,"SiteAPlotM, IL, Decommissioned Reactor Site",SAM,IL,15.291596452093874,0.35237280189670317,16.50062390996231,17.72878964329876,0.8076171276771442,19.69312352409142,18.76674677114468,1.7382852782919613,22.74099245105938,15.988182079325023,0.4809179946867832,16.68894662875721,3.0,3.0
63,"Slick Rock East, CO, Processing Site",SRE,CO,18.292031193368103,0.3729809356317265,19.109528252787655,20.80631380625722,0.819316050138662,22.770096079508487,21.903861126308527,1.8379525872107487,25.38675292112747,19.028109695051032,0.4369345079730185,19.8299819578008,3.0,3.0
64,"Slick Rock West, CO, Processing Site",SRW,CO,18.292031193368103,0.3729809356317265,19.109528252787655,20.80631380625722,0.819316050138662,22.770096079508487,21.91437245088153,1.860528071239079,26.374817430989673,19.028109695051032,0.4369345079730185,19.8299819578008,3.0,3.0
65,"Slick Rock, CO, Disposal Site",SRD,CO,18.302451604405782,0.4014552042585996,19.64710469538963,20.80631380625722,0.819316050138662,22.770096079508487,21.903861126308527,1.8379525872107487,25.38675292112747,19.04823186808931,0.45130450677722705,19.8299819578008,3.0,3.0
66,"Spook, WY, Disposal Site",SPK,WY,15.517894434894446,0.3406007061853057,16.247655319305213,17.808964812238465,0.7767149968136211,19.73327752275079,18.869751835977134,1.7390276043675679,21.92537515041804,16.16166861683003,0.44720691291711495,17.01157578519959,3.0,3.0
67,"Tonopah Test Range, NV, Site",TTR,NV,23.160989283043204,0.35701340234174395,23.985177813366377,25.600596969785013,0.7846601524866024,26.68977627688894,26.629055201039428,1.7345972716138705,30.586091609945296,23.858511682161883,0.45592173524559687,24.730056677094822,3.0,3.0
68,"Tuba City, AZ, Disposal Site",TUB,AZ,20.318691751370803,0.34986082066371116,21.182679946610783,22.76415761717448,0.7963032190870456,23.93791897466276,23.839438523798286,1.80527079165939,28.09243995838598,21.011407672579175,0.42697523497533196,21.773273107201486,3.0,3.0
69,"Utah, UT, Site",UTA,UT,16.28835702661745,0.3798457252423815,17.12921442671616,18.863308691482967,0.8436217537276798,21.058296364232135,19.98627841168604,1.888177983682162,23.517719943948013,17.037828687193695,0.44656268391148,17.86423593460155,3.0,3.0
70,"Weldon Spring, MO, Site",WEL,MO,19.178499383417687,0.35265568924466056,20.451481865031695,21.49072687829615,0.7550794263304075,22.72486276048039,22.529807853453722,1.6909195412012215,26.452612339105848,19.832142805706916,0.49727798357146374,20.64164693307792,3.0,3.0
