date,spei
2015-12-31,-0.11
2016-12-31,-0.01
2017-12-31,0.04
2018-12-31,-0.18
2019-12-31,-0.32
2020-12-31,0.01
2021-12-31,0.18
2022-12-31,0.11
2023-12-31,0.05
2024-12-31,-0.08
2025-12-31,-0.41
2026-12-31,-0.46
2027-12-31,-0.17
2028-12-31,0.21
2029-12-31,-0.15
2030-12-31,-0.25
2031-12-31,-0.24
2032-12-31,0.0
2033-12-31,-0.61
2034-12-31,-0.16
2035-12-31,0.24
2036-12-31,0.03
2037-12-31,-0.34
2038-12-31,-0.41
2039-12-31,-0.56
2040-12-31,-0.56
2041-12-31,-0.57
2042-12-31,-0.24
2043-12-31,-0.42
2044-12-31,-0.5
2045-12-31,-0.54
2046-12-31,-0.19
2047-12-31,-0.58
2048-12-31,-0.02
2049-12-31,-0.24
2050-12-31,-0.56
2051-12-31,-0.63
2052-12-31,-0.36
2053-12-31,-0.24
2054-12-31,-0.48
2055-12-31,-0.76
2056-12-31,-0.51
2057-12-31,-0.35
2058-12-31,0.16
2059-12-31,0.07
2060-12-31,-0.47
2061-12-31,-0.86
2062-12-31,-0.49
2063-12-31,-0.15
2064-12-31,-0.37
2065-12-31,-1.15
2066-12-31,-0.32
2067-12-31,-0.61
2068-12-31,-0.81
2069-12-31,-0.43
2070-12-31,0.17
2071-12-31,-0.43
2072-12-31,-0.24
2073-12-31,-0.85
2074-12-31,-0.25
2075-12-31,-0.29
2076-12-31,-0.71
2077-12-31,-0.72
2078-12-31,0.06
2079-12-31,-0.41
2080-12-31,-0.83
2081-12-31,-0.24
2082-12-31,-0.88
2083-12-31,-0.86
2084-12-31,-0.48
2085-12-31,-0.22
2086-12-31,-0.77
2087-12-31,-1.55
2088-12-31,-1.32
2089-12-31,-0.27
2090-12-31,-0.26
2091-12-31,-1.19
2092-12-31,-1.09
2093-12-31,-0.54
2094-12-31,-0.29
2095-12-31,-1.45
2096-12-31,-0.19
2097-12-31,-0.51
2098-12-31,-0.82
2099-12-31,-0.78
2100-12-31,-0.22
