,historical,rcp45,rcp85
1950-12-31,15.06,,
1951-12-31,15.98,,
1952-12-31,13.75,,
1953-12-31,17.33,,
1954-12-31,14.53,,
1955-12-31,15.13,,
1956-12-31,15.08,,
1957-12-31,19.41,,
1958-12-31,14.88,,
1959-12-31,15.61,,
1960-12-31,16.83,,
1961-12-31,16.11,,
1962-12-31,16.99,,
1963-12-31,13.92,,
1964-12-31,16.82,,
1965-12-31,14.84,,
1966-12-31,13.32,,
1967-12-31,16.89,,
1968-12-31,15.14,,
1969-12-31,15.45,,
1970-12-31,14.96,,
1971-12-31,17.41,,
1972-12-31,17.27,,
1973-12-31,14.88,,
1974-12-31,14.94,,
1975-12-31,14.85,,
1976-12-31,16.15,,
1977-12-31,19.19,,
1978-12-31,14.33,,
1979-12-31,17.9,,
1980-12-31,14.48,,
1981-12-31,16.13,,
1982-12-31,16.65,,
1983-12-31,16.53,,
1984-12-31,17.98,,
1985-12-31,18.16,,
1986-12-31,14.83,,
1987-12-31,16.84,,
1988-12-31,15.66,,
1989-12-31,17.34,,
1990-12-31,12.72,,
1991-12-31,16.96,,
1992-12-31,13.72,,
1993-12-31,16.7,,
1994-12-31,14.79,,
1995-12-31,15.59,,
1996-12-31,16.4,,
1997-12-31,16.8,,
1998-12-31,16.63,,
1999-12-31,14.7,,
2000-12-31,15.32,,
2001-12-31,18.46,,
2002-12-31,16.05,,
2003-12-31,13.53,,
2004-12-31,15.24,,
2005-12-31,14.0,,
2006-12-31,,15.36,17.82
2007-12-31,,19.34,17.21
2008-12-31,,16.93,17.16
2009-12-31,,16.98,15.03
2010-12-31,,14.18,15.5
2011-12-31,,17.0,17.4
2012-12-31,,14.6,17.03
2013-12-31,,15.12,14.73
2014-12-31,,16.81,15.67
2015-12-31,,14.19,17.9
2016-12-31,,16.96,15.5
2017-12-31,,16.64,17.18
2018-12-31,,17.85,16.11
2019-12-31,,13.73,18.76
2020-12-31,,15.01,16.58
2021-12-31,,16.37,13.78
2022-12-31,,15.26,15.63
2023-12-31,,15.97,16.03
2024-12-31,,14.01,15.76
2025-12-31,,14.99,17.91
2026-12-31,,15.61,17.26
2027-12-31,,17.37,16.64
2028-12-31,,17.31,18.19
2029-12-31,,17.06,15.05
2030-12-31,,17.04,14.79
2031-12-31,,18.1,16.08
2032-12-31,,15.35,15.84
2033-12-31,,16.17,14.13
2034-12-31,,18.42,17.42
2035-12-31,,15.63,17.03
2036-12-31,,14.96,13.75
2037-12-31,,16.05,17.48
2038-12-31,,14.71,16.77
2039-12-31,,15.54,15.38
2040-12-31,,18.81,15.55
2041-12-31,,13.68,15.28
2042-12-31,,17.62,15.17
2043-12-31,,16.57,20.36
2044-12-31,,17.1,16.11
2045-12-31,,16.57,14.71
2046-12-31,,19.78,18.2
2047-12-31,,18.31,16.14
2048-12-31,,19.92,17.91
2049-12-31,,16.04,16.2
2050-12-31,,14.07,16.34
2051-12-31,,18.65,15.91
2052-12-31,,17.46,18.36
2053-12-31,,19.27,17.2
2054-12-31,,18.18,16.24
2055-12-31,,18.7,18.88
2056-12-31,,15.99,15.79
2057-12-31,,17.48,16.16
2058-12-31,,18.46,16.13
2059-12-31,,18.1,16.12
2060-12-31,,16.35,14.64
2061-12-31,,16.68,16.43
2062-12-31,,17.14,16.31
2063-12-31,,17.22,16.69
2064-12-31,,18.54,15.83
2065-12-31,,15.11,16.27
2066-12-31,,17.3,17.46
2067-12-31,,13.54,18.1
2068-12-31,,16.04,15.51
2069-12-31,,16.56,16.89
2070-12-31,,16.09,17.46
2071-12-31,,16.28,18.5
2072-12-31,,17.01,16.61
2073-12-31,,16.83,15.93
2074-12-31,,15.37,14.93
2075-12-31,,15.61,19.23
2076-12-31,,19.02,19.07
2077-12-31,,16.95,15.04
2078-12-31,,17.15,16.4
2079-12-31,,16.84,18.06
2080-12-31,,19.41,23.92
2081-12-31,,17.88,16.01
2082-12-31,,15.9,16.55
2083-12-31,,17.76,18.81
2084-12-31,,16.64,17.35
2085-12-31,,17.19,19.32
2086-12-31,,21.3,19.5
2087-12-31,,15.73,21.02
2088-12-31,,16.52,17.77
2089-12-31,,17.94,17.41
2090-12-31,,15.85,22.12
2091-12-31,,18.35,17.11
2092-12-31,,16.37,18.38
2093-12-31,,16.3,16.5
2094-12-31,,17.33,17.41
2095-12-31,,17.95,18.22
2096-12-31,,17.81,19.53
2097-12-31,,18.67,23.69
2098-12-31,,20.2,18.91
2099-12-31,,17.03,15.57
