date,mean
2006-12-31,4.126225054545137
2007-12-31,4.098498172934924
2008-12-31,4.105604428185921
2009-12-31,3.9568848609933043
2010-12-31,4.035295366479521
2011-12-31,4.4862464686301005
2012-12-31,4.1127555212952585
2013-12-31,4.320521375409921
2014-12-31,4.350449864112755
2015-12-31,4.434165184360962
2016-12-31,4.009805048026366
2017-12-31,4.014464050906399
2018-12-31,4.427524673597386
2019-12-31,4.031720648744925
2020-12-31,4.256792850060251
2021-12-31,4.531512519510711
2022-12-31,4.520211756258974
2023-12-31,4.212362451291523
2024-12-31,4.29797088021835
2025-12-31,4.275230911587814
2026-12-31,4.155026107367296
2027-12-31,4.432423418750235
2028-12-31,4.113547458446666
2029-12-31,4.238080539868884
2030-12-31,4.152563988877551
2031-12-31,4.448277999372077
2032-12-31,4.44302215946018
2033-12-31,4.318628596068166
2034-12-31,3.9693832484971527
2035-12-31,3.8707554711975667
2036-12-31,4.339561318103352
2037-12-31,4.488503749092066
2038-12-31,4.314401772325291
2039-12-31,3.8589210169624257
2040-12-31,4.335208020266324
2041-12-31,4.172681521215963
2042-12-31,4.485789482990587
2043-12-31,4.540957997716166
2044-12-31,4.475499514786282
2045-12-31,4.062423601949804
2046-12-31,4.229793344172349
2047-12-31,4.2343396231802375
2048-12-31,4.333296308010324
2049-12-31,4.242232788895273
2050-12-31,4.053750341644365
2051-12-31,4.614375241885048
2052-12-31,4.05519520952834
2053-12-31,4.554951422978102
2054-12-31,4.56445612338681
2055-12-31,4.228115559200554
2056-12-31,3.963278484485912
2057-12-31,4.190501117278588
2058-12-31,3.9120808459039713
2059-12-31,4.1650826013498685
2060-12-31,4.5880696634642915
2061-12-31,4.612006875847116
2062-12-31,4.3901469244280245
2063-12-31,4.635371838104425
2064-12-31,4.290196096335818
2065-12-31,3.9940175014437855
2066-12-31,4.389541668889298
2067-12-31,4.242258956243125
2068-12-31,4.3472767437662485
2069-12-31,4.043581007619641
2070-12-31,4.307915864488429
2071-12-31,4.212694941987622
2072-12-31,3.820727691715903
2073-12-31,4.321013361433253
2074-12-31,4.014356563450875
2075-12-31,4.057761149196122
2076-12-31,4.298908220210668
2077-12-31,4.413659847083985
2078-12-31,4.39946776686089
2079-12-31,4.341186134616984
2080-12-31,4.745155081682512
2081-12-31,4.736635708624791
2082-12-31,3.8948909617858183
2083-12-31,4.1765778653071735
2084-12-31,4.2068415220687285
2085-12-31,4.447898051946733
2086-12-31,4.544635332000731
2087-12-31,4.264706310164905
2088-12-31,4.136782390670093
2089-12-31,4.630256361733054
2090-12-31,4.277829318350047
2091-12-31,4.307599226812995
2092-12-31,4.152270377470911
2093-12-31,4.090264471719579
2094-12-31,4.309321654472793
2095-12-31,4.42748983736578
2096-12-31,4.415992797102245
2097-12-31,4.208736607302491
2098-12-31,4.411949168801006
2099-12-31,4.504292893682699
