date,spei
2015-12-31,-0.41
2016-12-31,-0.28
2017-12-31,0.46
2018-12-31,0.55
2019-12-31,0.76
2020-12-31,0.45
2021-12-31,0.07
2022-12-31,0.05
2023-12-31,-0.39
2024-12-31,-0.71
2025-12-31,-0.51
2026-12-31,-0.09
2027-12-31,-0.49
2028-12-31,-0.35
2029-12-31,-0.26
2030-12-31,0.02
2031-12-31,-0.34
2032-12-31,0.19
2033-12-31,0.12
2034-12-31,0.11
2035-12-31,-0.1
2036-12-31,0.04
2037-12-31,-0.19
2038-12-31,-0.1
2039-12-31,-0.09
2040-12-31,-0.04
2041-12-31,-0.7
2042-12-31,-0.44
2043-12-31,0.02
2044-12-31,0.12
2045-12-31,-0.18
2046-12-31,-0.19
2047-12-31,0.36
2048-12-31,0.53
2049-12-31,0.61
2050-12-31,0.23
2051-12-31,-0.29
2052-12-31,-0.15
2053-12-31,-0.25
2054-12-31,-0.15
2055-12-31,-0.42
2056-12-31,0.13
2057-12-31,-0.07
2058-12-31,0.09
2059-12-31,-0.31
2060-12-31,-0.49
2061-12-31,-0.65
2062-12-31,-0.42
2063-12-31,-0.37
2064-12-31,0.19
2065-12-31,-0.14
2066-12-31,-0.17
2067-12-31,-0.49
2068-12-31,-1.07
2069-12-31,-0.53
2070-12-31,0.24
2071-12-31,-0.6
2072-12-31,-0.77
2073-12-31,-0.52
2074-12-31,-0.83
2075-12-31,-0.74
2076-12-31,-0.33
2077-12-31,-0.88
2078-12-31,-0.46
2079-12-31,-0.46
2080-12-31,0.1
2081-12-31,-0.17
2082-12-31,-0.17
2083-12-31,0.03
2084-12-31,-0.03
2085-12-31,-0.4
2086-12-31,-0.13
2087-12-31,-0.31
2088-12-31,-0.27
2089-12-31,0.2
2090-12-31,0.5
2091-12-31,-0.09
2092-12-31,-0.4
2093-12-31,-0.26
2094-12-31,0.07
2095-12-31,0.11
2096-12-31,0.38
2097-12-31,-0.3
2098-12-31,-0.23
2099-12-31,-0.14
2100-12-31,0.06
