date,spei
2015-12-31,0.33
2016-12-31,0.35
2017-12-31,0.21
2018-12-31,-0.24
2019-12-31,-0.6
2020-12-31,-0.31
2021-12-31,-0.02
2022-12-31,-0.12
2023-12-31,0.15
2024-12-31,0.32
2025-12-31,0.07
2026-12-31,0.03
2027-12-31,0.32
2028-12-31,0.38
2029-12-31,0.05
2030-12-31,-0.36
2031-12-31,-0.08
2032-12-31,0.18
2033-12-31,0.46
2034-12-31,0.79
2035-12-31,0.48
2036-12-31,0.19
2037-12-31,-0.04
2038-12-31,0.39
2039-12-31,0.17
2040-12-31,-0.17
2041-12-31,-0.11
2042-12-31,0.1
2043-12-31,0.47
2044-12-31,0.09
2045-12-31,-0.31
2046-12-31,-0.31
2047-12-31,-0.05
2048-12-31,-0.11
2049-12-31,-0.11
2050-12-31,-0.2
2051-12-31,-0.01
2052-12-31,0.29
2053-12-31,0.2
2054-12-31,-0.09
2055-12-31,-0.18
2056-12-31,-0.2
2057-12-31,0.27
2058-12-31,-0.16
2059-12-31,0.05
2060-12-31,0.29
2061-12-31,-0.04
2062-12-31,-0.41
2063-12-31,-0.87
2064-12-31,-0.43
2065-12-31,-0.16
2066-12-31,-0.28
2067-12-31,-0.19
2068-12-31,-0.71
2069-12-31,-0.63
2070-12-31,-0.2
2071-12-31,-0.53
2072-12-31,-0.44
2073-12-31,-0.59
2074-12-31,-0.12
2075-12-31,-0.22
2076-12-31,-0.5
2077-12-31,0.02
2078-12-31,0.02
2079-12-31,-0.35
2080-12-31,-0.39
2081-12-31,-0.37
2082-12-31,-0.35
2083-12-31,-0.58
2084-12-31,-0.37
2085-12-31,-0.37
2086-12-31,0.17
2087-12-31,-0.24
2088-12-31,-0.65
2089-12-31,-0.79
2090-12-31,-0.5
2091-12-31,-0.53
2092-12-31,-1.44
2093-12-31,-1.09
2094-12-31,-0.83
2095-12-31,-0.92
2096-12-31,-0.39
2097-12-31,-0.37
2098-12-31,-0.29
2099-12-31,-0.08
2100-12-31,-0.26
