date,spei
2015-12-31,0.1432628040071977
2016-12-31,0.3767138776414409
2017-12-31,0.2872575579393151
2018-12-31,-0.0334270513220511
2019-12-31,-0.3858190936674412
2020-12-31,0.0558382882547481
2021-12-31,-0.0335433134220365
2022-12-31,0.0278710540822243
2023-12-31,0.1029546684632291
2024-12-31,-0.0815086155980125
2025-12-31,-0.3571875081377136
2026-12-31,-0.5250876507534027
2027-12-31,-0.4919906549541154
2028-12-31,-0.0556731807139581
2029-12-31,-0.2821362124281912
2030-12-31,-0.4152549587995448
2031-12-31,-0.2090008094564944
2032-12-31,-0.0300063212408903
2033-12-31,-0.7378876404407673
2034-12-31,-0.4432024897379384
2035-12-31,-0.3064676306905852
2036-12-31,-0.2607604469736337
2037-12-31,-0.4892421349737919
2038-12-31,-0.9275420143466908
2039-12-31,-0.4437189728358573
2040-12-31,-0.37572838139204
2041-12-31,-0.7320817315198127
2042-12-31,-0.2385874114801084
2043-12-31,-0.5924725817544518
2044-12-31,-0.0831277421122863
2045-12-31,-0.3156409045343171
2046-12-31,0.1938317690652095
2047-12-31,-0.288986678822802
2048-12-31,-0.180217474496473
2049-12-31,-0.3030235940400756
2050-12-31,-1.0503858631017315
2051-12-31,-0.7407886060842286
2052-12-31,-0.3474504350392156
2053-12-31,-0.0584261107405118
2054-12-31,-0.6801085275464035
2055-12-31,-0.9500588126934264
2056-12-31,-0.40916316382014
2057-12-31,0.1403887865410554
2058-12-31,0.2339183906475366
2059-12-31,0.2997864621813966
2060-12-31,-0.5675263589870221
2061-12-31,-0.843596521272435
2062-12-31,-0.6414619798808335
2063-12-31,-0.2593046728408502
2064-12-31,-0.3685046841720081
2065-12-31,-0.6542941458140086
2066-12-31,-0.3372273004246238
2067-12-31,-1.0358520372597029
2068-12-31,-1.022251017065689
2069-12-31,-0.7010482997864668
2070-12-31,-0.0150800967340103
2071-12-31,-0.575466185812019
2072-12-31,0.028670557857088
2073-12-31,-0.2796956048394038
2074-12-31,-0.0234945183747855
2075-12-31,-0.3145639703879497
2076-12-31,-0.3558517908132699
2077-12-31,-0.3652908951009573
2078-12-31,0.3195846746147636
2079-12-31,-0.2556663320420298
2080-12-31,-1.068673513981071
2081-12-31,-0.3849669450623467
2082-12-31,-1.184870132770837
2083-12-31,-1.0853574374182904
2084-12-31,-0.6555026565314971
2085-12-31,-0.1824561739538233
2086-12-31,-0.6045316897412804
2087-12-31,-1.0493774806939142
2088-12-31,-0.9090760734557876
2089-12-31,-0.6067152995946635
2090-12-31,-0.3467810826215438
2091-12-31,-1.0110117734376407
2092-12-31,-1.367704371397486
2093-12-31,-0.8792654215745306
2094-12-31,-0.5829176205215247
2095-12-31,-1.1955628141965835
2096-12-31,-0.2472109172129192
2097-12-31,-0.5843579377724036
2098-12-31,-0.8641835335852196
2099-12-31,-0.7073232466359082
2100-12-31,-0.6654017411514079
