date,mean
1950-12-31,0.8618120984999942
1951-12-31,0.8711898668331178
1952-12-31,0.8629264777182845
1953-12-31,0.8338110910174709
1954-12-31,0.9906801892640366
1955-12-31,0.8567515835852055
1956-12-31,0.8650598654111843
1957-12-31,0.8813836569972219
1958-12-31,0.8734859342278709
1959-12-31,0.8699117744492807
1960-12-31,0.9248423977299706
1961-12-31,0.8163214149565329
1962-12-31,0.890851845719439
1963-12-31,0.8542332406827174
1964-12-31,0.9015867613488274
1965-12-31,0.841667132446069
1966-12-31,0.8193481750831827
1967-12-31,0.8601576813713819
1968-12-31,0.9074395167016988
1969-12-31,0.8887815905548077
1970-12-31,0.9088556416768742
1971-12-31,0.8673935208514838
1972-12-31,0.8816276081277116
1973-12-31,0.919174604804079
1974-12-31,0.9218743477378827
1975-12-31,0.9112251077478221
1976-12-31,0.8610886714933352
1977-12-31,0.9074867308511466
1978-12-31,0.9164665973173364
1979-12-31,0.8878730119175431
1980-12-31,0.7886192892024934
1981-12-31,0.8946471109156192
1982-12-31,0.8946016284258378
1983-12-31,0.8811952433073981
1984-12-31,0.8727998027873157
1985-12-31,0.906696783267311
1986-12-31,0.8691268742548495
1987-12-31,0.9153684128443683
1988-12-31,0.8106326556661838
1989-12-31,0.9852230876793693
1990-12-31,0.788453351388751
1991-12-31,0.9496649333364465
1992-12-31,0.8622391201313726
1993-12-31,0.8670319210664577
1994-12-31,0.8220845713849765
1995-12-31,0.7981440499370118
1996-12-31,0.9380760672481472
1997-12-31,0.8932245086589351
1998-12-31,0.9098120326626813
1999-12-31,0.8598665997743715
2000-12-31,0.9096329911627615
2001-12-31,0.906739961487245
2002-12-31,0.8658525451477321
2003-12-31,0.9451233818738288
2004-12-31,0.9175512613941512
2005-12-31,0.8936880676310265
