date,spei
2015-12-31,0.23
2016-12-31,0.36
2017-12-31,-0.39
2018-12-31,0.42
2019-12-31,0.39
2020-12-31,-0.05
2021-12-31,-0.64
2022-12-31,0.24
2023-12-31,-0.33
2024-12-31,-0.49
2025-12-31,-0.05
2026-12-31,-0.07
2027-12-31,0.29
2028-12-31,-0.17
2029-12-31,-0.62
2030-12-31,-0.32
2031-12-31,-0.09
2032-12-31,0.13
2033-12-31,0.11
2034-12-31,-0.45
2035-12-31,-0.14
2036-12-31,0.23
2037-12-31,-0.53
2038-12-31,0.16
2039-12-31,0.33
2040-12-31,0.25
2041-12-31,-0.2
2042-12-31,0.19
2043-12-31,0.16
2044-12-31,0.28
2045-12-31,-0.28
2046-12-31,0.22
2047-12-31,0.08
2048-12-31,-0.03
2049-12-31,0.29
2050-12-31,0.5
2051-12-31,-0.41
2052-12-31,-0.38
2053-12-31,-0.31
2054-12-31,-0.15
2055-12-31,-0.44
2056-12-31,0.04
2057-12-31,-0.32
2058-12-31,-0.26
2059-12-31,-0.13
2060-12-31,-0.36
2061-12-31,-0.18
2062-12-31,-0.56
2063-12-31,-0.26
2064-12-31,0.07
2065-12-31,-0.2
2066-12-31,0.13
2067-12-31,0.41
2068-12-31,0.03
2069-12-31,0.05
2070-12-31,0.88
2071-12-31,-0.21
2072-12-31,-0.11
2073-12-31,0.03
2074-12-31,-0.1
2075-12-31,0.15
2076-12-31,0.13
2077-12-31,-0.23
2078-12-31,-0.22
2079-12-31,-0.43
2080-12-31,-0.48
2081-12-31,-0.23
2082-12-31,-0.05
2083-12-31,-0.06
2084-12-31,-0.56
2085-12-31,-0.1
2086-12-31,0.16
2087-12-31,0.1
2088-12-31,-0.01
2089-12-31,0.37
2090-12-31,0.43
2091-12-31,0.22
2092-12-31,-0.22
2093-12-31,-0.2
2094-12-31,0.32
2095-12-31,0.09
2096-12-31,0.14
2097-12-31,-0.37
2098-12-31,-0.23
2099-12-31,0.2
2100-12-31,0.07
