date,spei
2015-12-31,0.0
2016-12-31,0.19
2017-12-31,0.08
2018-12-31,-0.14
2019-12-31,-0.22
2020-12-31,-0.07
2021-12-31,0.16
2022-12-31,0.23
2023-12-31,-0.2
2024-12-31,-0.28
2025-12-31,-0.34
2026-12-31,-0.36
2027-12-31,-0.22
2028-12-31,-0.31
2029-12-31,-0.53
2030-12-31,-0.49
2031-12-31,-0.01
2032-12-31,-0.06
2033-12-31,-0.74
2034-12-31,-0.43
2035-12-31,-0.34
2036-12-31,-0.32
2037-12-31,-0.34
2038-12-31,-0.56
2039-12-31,-0.26
2040-12-31,-0.11
2041-12-31,-0.69
2042-12-31,-0.39
2043-12-31,-0.39
2044-12-31,0.05
2045-12-31,0.14
2046-12-31,0.06
2047-12-31,-0.63
2048-12-31,-0.16
2049-12-31,-0.48
2050-12-31,-1.21
2051-12-31,-0.47
2052-12-31,-0.33
2053-12-31,-0.32
2054-12-31,-0.58
2055-12-31,-0.97
2056-12-31,-0.2
2057-12-31,-0.2
2058-12-31,-0.15
2059-12-31,-0.09
2060-12-31,-0.41
2061-12-31,-0.64
2062-12-31,-0.32
2063-12-31,-0.1
2064-12-31,-0.4
2065-12-31,-0.72
2066-12-31,-0.47
2067-12-31,-1.18
2068-12-31,-0.57
2069-12-31,-0.21
2070-12-31,-0.02
2071-12-31,-0.38
2072-12-31,0.09
2073-12-31,0.21
2074-12-31,-0.2
2075-12-31,-0.06
2076-12-31,-0.3
2077-12-31,-0.72
2078-12-31,-0.11
2079-12-31,-0.91
2080-12-31,-1.2
2081-12-31,-0.31
2082-12-31,-1.07
2083-12-31,-1.24
2084-12-31,-0.8
2085-12-31,-0.4
2086-12-31,-0.77
2087-12-31,-1.47
2088-12-31,-1.24
2089-12-31,-0.6
2090-12-31,-0.41
2091-12-31,-0.78
2092-12-31,-0.86
2093-12-31,-0.12
2094-12-31,-0.69
2095-12-31,-0.91
2096-12-31,-0.21
2097-12-31,-0.7
2098-12-31,-0.77
2099-12-31,-0.46
2100-12-31,-0.56
