date,spei
2015-12-31,-0.34
2016-12-31,-0.22
2017-12-31,-0.13
2018-12-31,0.29
2019-12-31,0.44
2020-12-31,0.08
2021-12-31,-0.49
2022-12-31,0.08
2023-12-31,-0.33
2024-12-31,-0.52
2025-12-31,-0.44
2026-12-31,-0.27
2027-12-31,-0.12
2028-12-31,-0.26
2029-12-31,-0.6
2030-12-31,-0.59
2031-12-31,-0.62
2032-12-31,-0.04
2033-12-31,0.09
2034-12-31,-0.47
2035-12-31,-0.42
2036-12-31,0.02
2037-12-31,-0.25
2038-12-31,-0.05
2039-12-31,-0.08
2040-12-31,-0.5
2041-12-31,-0.85
2042-12-31,-0.6
2043-12-31,-0.03
2044-12-31,0.07
2045-12-31,-0.29
2046-12-31,0.04
2047-12-31,-0.35
2048-12-31,0.11
2049-12-31,0.23
2050-12-31,0.04
2051-12-31,-0.23
2052-12-31,-0.56
2053-12-31,-0.23
2054-12-31,-0.16
2055-12-31,-0.64
2056-12-31,-0.16
2057-12-31,-0.3
2058-12-31,-0.32
2059-12-31,-0.14
2060-12-31,-0.73
2061-12-31,-0.2
2062-12-31,-0.43
2063-12-31,-0.23
2064-12-31,-0.19
2065-12-31,-0.39
2066-12-31,0.03
2067-12-31,0.07
2068-12-31,-0.75
2069-12-31,-0.38
2070-12-31,-0.01
2071-12-31,-0.45
2072-12-31,-0.3
2073-12-31,-0.25
2074-12-31,-0.17
2075-12-31,-0.08
2076-12-31,0.26
2077-12-31,-0.55
2078-12-31,-0.38
2079-12-31,-0.34
2080-12-31,-0.1
2081-12-31,-0.1
2082-12-31,-0.47
2083-12-31,0.2
2084-12-31,-0.42
2085-12-31,-0.2
2086-12-31,-0.14
2087-12-31,-0.08
2088-12-31,-0.57
2089-12-31,-0.27
2090-12-31,0.27
2091-12-31,-0.38
2092-12-31,-0.59
2093-12-31,-0.36
2094-12-31,0.12
2095-12-31,0.28
2096-12-31,0.32
2097-12-31,-0.51
2098-12-31,-0.27
2099-12-31,0.14
2100-12-31,0.15
