date,mean
1950-12-31,15.650401557977132
1951-12-31,15.655319996216083
1952-12-31,15.6365699293587
1953-12-31,15.70991099457765
1954-12-31,15.754518588290702
1955-12-31,15.778641676731716
1956-12-31,15.67760966348365
1957-12-31,15.475171348337891
1958-12-31,15.495292194762133
1959-12-31,15.620553722244752
1960-12-31,15.589715016325616
1961-12-31,15.746025926524046
1962-12-31,15.736814073138374
1963-12-31,15.725384390097565
1964-12-31,15.19004320218607
1965-12-31,15.12018644826833
1966-12-31,15.213881564404733
1967-12-31,15.382986639312747
1968-12-31,15.223434653916234
1969-12-31,15.325961695880752
1970-12-31,15.47567025997714
1971-12-31,15.45015076041924
1972-12-31,15.329662948556805
1973-12-31,15.616566518048273
1974-12-31,15.349358306705623
1975-12-31,15.51617769663117
1976-12-31,15.42968422748013
1977-12-31,15.867984150129468
1978-12-31,15.815542202406457
1979-12-31,15.812107977521887
1980-12-31,15.849913247649717
1981-12-31,15.63399442808349
1982-12-31,15.46348661160207
1983-12-31,15.291288929520622
1984-12-31,15.690102057515311
1985-12-31,15.808095905381117
1986-12-31,15.989206050069077
1987-12-31,15.719267118669247
1988-12-31,16.094665320081532
1989-12-31,15.955456339916394
1990-12-31,15.842212630717977
1991-12-31,15.950552700612588
1992-12-31,15.649807343791952
1993-12-31,15.545380339401676
1994-12-31,16.018491474507474
1995-12-31,15.851938294213523
1996-12-31,15.997948635080496
1997-12-31,15.990816936256545
1998-12-31,16.384003406183773
1999-12-31,15.986337441520938
2000-12-31,16.197862761807965
2001-12-31,16.289649699609907
2002-12-31,16.47098800350622
2003-12-31,16.299454127521376
2004-12-31,16.414879509486376
2005-12-31,16.351341284386745
