date,spei
2015-12-31,0.0124881043834296
2016-12-31,0.3084795401337483
2017-12-31,-0.0930188212014909
2018-12-31,-0.7900966089952836
2019-12-31,-0.0366436293250643
2020-12-31,0.1113762636397353
2021-12-31,0.1804804784052921
2022-12-31,0.5064274883433131
2023-12-31,0.0302318922053334
2024-12-31,0.1438973560994544
2025-12-31,0.1050791360077124
2026-12-31,-0.1542688375374367
2027-12-31,0.206751319500699
2028-12-31,0.0287704663444701
2029-12-31,0.1571916346728316
2030-12-31,-0.1247198965927387
2031-12-31,0.0616125543741831
2032-12-31,0.2555787858802293
2033-12-31,-0.0456396411935694
2034-12-31,-0.3231852096608469
2035-12-31,-0.1495271577120423
2036-12-31,0.4470235227931453
2037-12-31,0.3011387801836507
2038-12-31,0.3382351575375865
2039-12-31,0.3998813068615525
2040-12-31,0.3991940089615399
2041-12-31,-0.5683444590591374
2042-12-31,-0.0098775846899018
2043-12-31,0.1910332208837232
2044-12-31,0.2638188801272847
2045-12-31,0.0607490415887973
2046-12-31,0.1192404646007975
2047-12-31,0.1891822354970426
2048-12-31,-0.1442755584539971
2049-12-31,-0.335464555222177
2050-12-31,-0.2297230271482167
2051-12-31,-0.2988027162673069
2052-12-31,0.845370115340851
2053-12-31,0.013486284276279
2054-12-31,0.0485673135168478
2055-12-31,0.1298484471079651
2056-12-31,0.4192173017583647
2057-12-31,0.5775074161666152
2058-12-31,0.4006592396843492
2059-12-31,0.6574872065903229
2060-12-31,0.699457869939904
2061-12-31,0.0516614495477995
2062-12-31,0.0918456316451331
2063-12-31,0.2078952259237032
2064-12-31,-0.1294584737377356
2065-12-31,-0.3865868370389203
2066-12-31,0.290885983988679
2067-12-31,-0.1728086702994821
2068-12-31,-0.2852855663911818
2069-12-31,-0.0843886087998578
2070-12-31,-0.6654370543411697
2071-12-31,-0.1949689415133634
2072-12-31,0.4510421359878715
2073-12-31,0.3791373871511476
2074-12-31,0.5951757474732654
2075-12-31,0.1133470378989535
2076-12-31,0.054520369296569
2077-12-31,0.2508193639548796
2078-12-31,0.7836083597538113
2079-12-31,0.0438477043736378
2080-12-31,0.2692366866710511
2081-12-31,0.156599314134249
2082-12-31,0.1878143813297393
2083-12-31,-0.1571683672799735
2084-12-31,-0.4387829413711279
2085-12-31,-0.2459056201031627
2086-12-31,0.1234667719676108
2087-12-31,-0.1854716384914652
2088-12-31,0.4895912984074828
2089-12-31,-0.0070370164519578
2090-12-31,-0.0620930747655243
2091-12-31,0.0636458236703806
2092-12-31,-0.9042142107212214
2093-12-31,0.1760259246778861
2094-12-31,-0.029836181547939
2095-12-31,0.4126883690485453
2096-12-31,0.225544962725555
2097-12-31,0.1643190473182106
2098-12-31,-0.055629913400552
2099-12-31,0.3263068470764653
2100-12-31,0.8013602073391418
