date,spei
2015-12-31,0.65
2016-12-31,0.46
2017-12-31,0.12
2018-12-31,-0.16
2019-12-31,-0.19
2020-12-31,-1.11
2021-12-31,-0.12
2022-12-31,0.32
2023-12-31,-0.26
2024-12-31,0.06
2025-12-31,-0.27
2026-12-31,-0.41
2027-12-31,0.43
2028-12-31,-0.16
2029-12-31,-0.22
2030-12-31,-0.25
2031-12-31,0.12
2032-12-31,0.19
2033-12-31,-0.29
2034-12-31,-0.1
2035-12-31,0.11
2036-12-31,-0.2
2037-12-31,-0.08
2038-12-31,0.39
2039-12-31,-0.01
2040-12-31,0.47
2041-12-31,0.23
2042-12-31,0.34
2043-12-31,-0.22
2044-12-31,-0.09
2045-12-31,-0.35
2046-12-31,-0.27
2047-12-31,0.01
2048-12-31,0.18
2049-12-31,0.1
2050-12-31,-0.13
2051-12-31,0.03
2052-12-31,0.23
2053-12-31,-0.62
2054-12-31,0.04
2055-12-31,0.06
2056-12-31,-0.17
2057-12-31,-0.26
2058-12-31,-0.11
2059-12-31,-0.17
2060-12-31,-0.13
2061-12-31,-0.37
2062-12-31,-0.18
2063-12-31,-0.73
2064-12-31,0.41
2065-12-31,0.15
2066-12-31,0.25
2067-12-31,0.81
2068-12-31,0.27
2069-12-31,0.11
2070-12-31,0.87
2071-12-31,-0.13
2072-12-31,-0.17
2073-12-31,-0.09
2074-12-31,0.26
2075-12-31,0.32
2076-12-31,-0.27
2077-12-31,-0.16
2078-12-31,-0.49
2079-12-31,0.15
2080-12-31,-0.15
2081-12-31,0.33
2082-12-31,0.24
2083-12-31,0.07
2084-12-31,0.7
2085-12-31,0.72
2086-12-31,0.72
2087-12-31,0.56
2088-12-31,0.49
2089-12-31,0.48
2090-12-31,0.17
2091-12-31,0.44
2092-12-31,-0.21
2093-12-31,0.03
2094-12-31,-0.08
2095-12-31,-0.34
2096-12-31,-0.13
2097-12-31,-0.61
2098-12-31,-0.06
2099-12-31,0.54
2100-12-31,0.57
