date,mean
1950-12-31,2.8768535828549133
1951-12-31,2.8007006445000804
1952-12-31,2.8206798533483073
1953-12-31,2.879580141301736
1954-12-31,2.706466271493266
1955-12-31,2.7523061035516805
1956-12-31,2.787062022377882
1957-12-31,2.803300914394043
1958-12-31,2.914922023186889
1959-12-31,2.8920591461907885
1960-12-31,2.9342182101441665
1961-12-31,2.820071241346967
1962-12-31,2.82738661778872
1963-12-31,2.792289916411818
1964-12-31,2.8488121021621096
1965-12-31,2.8381522452226107
1966-12-31,2.817361098429728
1967-12-31,2.7161865041776605
1968-12-31,2.8002295422015897
1969-12-31,2.840222213306855
1970-12-31,2.7968291737814983
1971-12-31,2.728545309458555
1972-12-31,2.8365239962897957
1973-12-31,2.8133172175556247
1974-12-31,2.8824544578545375
1975-12-31,2.970026187839035
1976-12-31,2.8847210504754757
1977-12-31,2.8300973059271337
1978-12-31,2.834221636956614
1979-12-31,2.8039077270416715
1980-12-31,2.78733875757233
1981-12-31,2.6475980850361753
1982-12-31,2.6872167139122403
1983-12-31,2.917584002710349
1984-12-31,2.825259957022028
1985-12-31,2.91297136384652
1986-12-31,2.7379864133611256
1987-12-31,2.9734173559610677
1988-12-31,2.9333478536535127
1989-12-31,2.7935339931183867
1990-12-31,2.898889248837241
1991-12-31,2.8249108359291433
1992-12-31,2.785889399495587
1993-12-31,2.758568883597341
1994-12-31,2.8036316274502164
1995-12-31,2.79072496947741
1996-12-31,2.9659395797052515
1997-12-31,2.8933787760387193
1998-12-31,2.956464009731467
1999-12-31,2.908611255583189
2000-12-31,2.875192973376513
2001-12-31,2.954597226139218
2002-12-31,2.8942178349369048
2003-12-31,2.8990348125578103
2004-12-31,2.8837710919905297
2005-12-31,3.082102949822756
