,historical,rcp45,rcp85
1950-12-31,26.72,,
1951-12-31,20.07,,
1952-12-31,25.91,,
1953-12-31,27.71,,
1954-12-31,26.16,,
1955-12-31,24.14,,
1956-12-31,23.51,,
1957-12-31,28.6,,
1958-12-31,24.55,,
1959-12-31,23.34,,
1960-12-31,25.11,,
1961-12-31,27.2,,
1962-12-31,26.5,,
1963-12-31,24.41,,
1964-12-31,22.68,,
1965-12-31,25.4,,
1966-12-31,25.22,,
1967-12-31,23.46,,
1968-12-31,27.22,,
1969-12-31,22.35,,
1970-12-31,28.22,,
1971-12-31,28.06,,
1972-12-31,25.05,,
1973-12-31,24.48,,
1974-12-31,24.83,,
1975-12-31,28.4,,
1976-12-31,26.96,,
1977-12-31,28.81,,
1978-12-31,29.35,,
1979-12-31,24.6,,
1980-12-31,26.9,,
1981-12-31,24.04,,
1982-12-31,26.9,,
1983-12-31,28.56,,
1984-12-31,28.48,,
1985-12-31,28.61,,
1986-12-31,26.42,,
1987-12-31,28.06,,
1988-12-31,22.87,,
1989-12-31,26.97,,
1990-12-31,24.15,,
1991-12-31,25.55,,
1992-12-31,21.98,,
1993-12-31,29.13,,
1994-12-31,23.55,,
1995-12-31,24.97,,
1996-12-31,31.4,,
1997-12-31,27.73,,
1998-12-31,31.31,,
1999-12-31,21.16,,
2000-12-31,26.88,,
2001-12-31,28.31,,
2002-12-31,27.22,,
2003-12-31,27.46,,
2004-12-31,25.37,,
2005-12-31,25.64,,
2006-12-31,,25.85,30.83
2007-12-31,,25.15,28.59
2008-12-31,,26.87,31.81
2009-12-31,,28.71,25.65
2010-12-31,,24.99,29.2
2011-12-31,,21.43,25.63
2012-12-31,,26.34,25.4
2013-12-31,,28.31,38.2
2014-12-31,,30.06,30.04
2015-12-31,,24.96,25.13
2016-12-31,,28.18,28.6
2017-12-31,,26.8,26.75
2018-12-31,,29.81,24.39
2019-12-31,,25.37,23.06
2020-12-31,,28.91,28.65
2021-12-31,,26.85,24.59
2022-12-31,,25.27,30.17
2023-12-31,,31.01,32.47
2024-12-31,,24.75,25.5
2025-12-31,,33.99,30.13
2026-12-31,,27.44,28.32
2027-12-31,,26.01,29.03
2028-12-31,,27.83,29.83
2029-12-31,,29.03,27.78
2030-12-31,,22.53,25.99
2031-12-31,,32.34,33.2
2032-12-31,,28.38,33.84
2033-12-31,,27.75,29.75
2034-12-31,,27.43,35.46
2035-12-31,,26.47,31.99
2036-12-31,,28.68,29.22
2037-12-31,,28.27,30.81
2038-12-31,,23.22,30.53
2039-12-31,,32.08,26.07
2040-12-31,,28.41,30.44
2041-12-31,,21.14,30.79
2042-12-31,,25.34,24.79
2043-12-31,,25.17,32.02
2044-12-31,,29.64,28.77
2045-12-31,,27.64,27.98
2046-12-31,,31.7,27.04
2047-12-31,,30.26,27.95
2048-12-31,,27.95,28.07
2049-12-31,,28.58,27.54
2050-12-31,,24.16,25.17
2051-12-31,,31.7,32.15
2052-12-31,,29.1,29.15
2053-12-31,,30.99,25.14
2054-12-31,,27.1,30.88
2055-12-31,,29.5,26.55
2056-12-31,,33.99,33.34
2057-12-31,,30.57,28.33
2058-12-31,,27.78,27.04
2059-12-31,,33.32,27.08
2060-12-31,,35.33,28.75
2061-12-31,,34.82,28.68
2062-12-31,,28.27,29.79
2063-12-31,,29.27,28.07
2064-12-31,,30.17,26.21
2065-12-31,,26.93,28.47
2066-12-31,,34.41,26.21
2067-12-31,,28.33,24.8
2068-12-31,,27.45,26.05
2069-12-31,,24.63,30.16
2070-12-31,,30.74,33.31
2071-12-31,,29.24,35.61
2072-12-31,,25.62,26.06
2073-12-31,,28.15,24.63
2074-12-31,,27.87,32.57
2075-12-31,,28.26,31.01
2076-12-31,,28.94,31.85
2077-12-31,,29.35,26.18
2078-12-31,,33.4,29.05
2079-12-31,,27.3,29.42
2080-12-31,,29.24,40.49
2081-12-31,,31.25,29.66
2082-12-31,,27.39,28.22
2083-12-31,,27.91,30.86
2084-12-31,,34.43,34.86
2085-12-31,,27.44,35.71
2086-12-31,,25.12,35.96
2087-12-31,,28.51,31.32
2088-12-31,,32.21,32.38
2089-12-31,,26.1,32.2
2090-12-31,,30.26,38.76
2091-12-31,,30.65,29.61
2092-12-31,,28.02,28.92
2093-12-31,,31.94,30.36
2094-12-31,,26.75,33.06
2095-12-31,,27.63,29.18
2096-12-31,,27.07,28.15
2097-12-31,,30.6,33.33
2098-12-31,,27.99,29.05
2099-12-31,,31.87,29.77
