date,spei
2015-12-31,0.0896791252940692
2016-12-31,0.1148050168630571
2017-12-31,0.0073007034161464
2018-12-31,-0.1534573670068193
2019-12-31,-0.0892637910520943
2020-12-31,-0.1817946825439085
2021-12-31,-0.3074040987237477
2022-12-31,-0.1436577317952532
2023-12-31,-0.2259059086411743
2024-12-31,-0.0857130530777886
2025-12-31,-0.0647107494757444
2026-12-31,-0.1616927910731693
2027-12-31,0.2676824261382114
2028-12-31,-0.0949922340658719
2029-12-31,-0.2276938811133174
2030-12-31,-0.4069697469813638
2031-12-31,-0.3637680615610605
2032-12-31,-0.3482684999780138
2033-12-31,-0.904198467711966
2034-12-31,-0.913448184917834
2035-12-31,0.4236227776644577
2036-12-31,0.4458429867349641
2037-12-31,0.1667868129052634
2038-12-31,-0.418166237522063
2039-12-31,-0.4009141310056004
2040-12-31,-0.0363208437142232
2041-12-31,-0.4457273136197894
2042-12-31,-0.6984772575760135
2043-12-31,0.1473378458900972
2044-12-31,0.0207644443688545
2045-12-31,-0.0780440703988084
2046-12-31,-0.0205720857268017
2047-12-31,-0.3526989455474314
2048-12-31,-0.5711552635743345
2049-12-31,-0.7260980451190326
2050-12-31,-0.7662651665406597
2051-12-31,-0.4333182178989286
2052-12-31,-0.0768096012148811
2053-12-31,-0.2336648069677396
2054-12-31,-0.2052707808423755
2055-12-31,-0.8913988208339961
2056-12-31,-0.3079885203362349
2057-12-31,0.0385713907407369
2058-12-31,0.3520513042994094
2059-12-31,-0.0090161295604388
2060-12-31,-0.1966222107205254
2061-12-31,-0.5507149935367281
2062-12-31,-0.2874137587458958
2063-12-31,-0.2985748414945706
2064-12-31,-0.3448924752259394
2065-12-31,-0.3056381837984262
2066-12-31,-0.1914015158399123
2067-12-31,-0.6123776764643725
2068-12-31,-0.7884370760452991
2069-12-31,-0.8008011445800424
2070-12-31,-0.0771860725125896
2071-12-31,-0.4688133725154295
2072-12-31,-0.2449578827790751
2073-12-31,-0.5960996383279765
2074-12-31,-0.7516165162067866
2075-12-31,-0.3977689406886718
2076-12-31,-0.5613068533880486
2077-12-31,-0.6600906204863572
2078-12-31,0.0297364979809162
2079-12-31,-0.2880772565587535
2080-12-31,-0.6298261127041491
2081-12-31,-0.6938348848003625
2082-12-31,-0.8217279234984727
2083-12-31,-0.4232011632666237
2084-12-31,-0.7494349021580627
2085-12-31,-0.801786629878076
2086-12-31,-0.2877068267233462
2087-12-31,-0.7673751731605213
2088-12-31,-1.0957406822059734
2089-12-31,-0.8059687846060272
2090-12-31,-0.7850791723589796
2091-12-31,-0.6084769142922123
2092-12-31,-0.8373098700631707
2093-12-31,-0.6754459341904887
2094-12-31,-0.4083221826004262
2095-12-31,-0.9157442524602752
2096-12-31,-0.573167086330292
2097-12-31,-0.928304178004232
2098-12-31,-0.6946189590379167
2099-12-31,-0.503853403556709
2100-12-31,-0.4397692848580299
