date,spei
2015-12-31,-0.27
2016-12-31,-0.26
2017-12-31,-0.31
2018-12-31,-0.5
2019-12-31,-0.25
2020-12-31,0.04
2021-12-31,0.23
2022-12-31,0.04
2023-12-31,-0.1
2024-12-31,-0.33
2025-12-31,-0.59
2026-12-31,-0.65
2027-12-31,-0.08
2028-12-31,0.0
2029-12-31,-0.75
2030-12-31,-0.54
2031-12-31,-0.22
2032-12-31,-0.39
2033-12-31,-1.39
2034-12-31,-1.16
2035-12-31,-0.11
2036-12-31,-0.29
2037-12-31,-0.41
2038-12-31,-0.55
2039-12-31,-0.36
2040-12-31,-0.26
2041-12-31,-0.7
2042-12-31,-0.32
2043-12-31,-0.49
2044-12-31,-0.42
2045-12-31,-0.28
2046-12-31,-0.17
2047-12-31,-0.56
2048-12-31,-0.27
2049-12-31,-1.02
2050-12-31,-1.23
2051-12-31,-0.74
2052-12-31,-0.61
2053-12-31,-0.42
2054-12-31,-0.63
2055-12-31,-1.3
2056-12-31,-0.76
2057-12-31,-0.52
2058-12-31,-0.42
2059-12-31,-0.62
2060-12-31,-0.99
2061-12-31,-0.93
2062-12-31,-0.57
2063-12-31,-0.43
2064-12-31,-0.75
2065-12-31,-1.06
2066-12-31,-0.62
2067-12-31,-1.16
2068-12-31,-0.81
2069-12-31,-0.41
2070-12-31,-0.22
2071-12-31,-0.59
2072-12-31,-0.57
2073-12-31,-0.37
2074-12-31,-0.43
2075-12-31,-0.76
2076-12-31,-0.64
2077-12-31,-1.29
2078-12-31,-0.74
2079-12-31,-1.08
2080-12-31,-1.45
2081-12-31,-0.91
2082-12-31,-1.29
2083-12-31,-1.52
2084-12-31,-1.23
2085-12-31,-1.12
2086-12-31,-1.38
2087-12-31,-1.58
2088-12-31,-1.44
2089-12-31,-0.91
2090-12-31,-1.15
2091-12-31,-1.28
2092-12-31,-1.02
2093-12-31,-0.28
2094-12-31,-1.07
2095-12-31,-1.38
2096-12-31,-0.63
2097-12-31,-1.11
2098-12-31,-1.09
2099-12-31,-1.09
2100-12-31,-1.08
