date,spei
2015-12-31,0.41
2016-12-31,-0.05
2017-12-31,-0.21
2018-12-31,0.04
2019-12-31,0.48
2020-12-31,-0.12
2021-12-31,0.12
2022-12-31,0.1
2023-12-31,0.09
2024-12-31,-0.09
2025-12-31,-0.25
2026-12-31,-0.27
2027-12-31,0.27
2028-12-31,-0.08
2029-12-31,-0.31
2030-12-31,-0.14
2031-12-31,-0.18
2032-12-31,-0.28
2033-12-31,-0.88
2034-12-31,-0.97
2035-12-31,0.37
2036-12-31,0.39
2037-12-31,0.17
2038-12-31,-0.38
2039-12-31,0.04
2040-12-31,0.15
2041-12-31,-0.45
2042-12-31,-0.41
2043-12-31,-0.11
2044-12-31,-0.52
2045-12-31,-0.45
2046-12-31,0.04
2047-12-31,-0.3
2048-12-31,-0.35
2049-12-31,-0.61
2050-12-31,-0.93
2051-12-31,-0.66
2052-12-31,-0.28
2053-12-31,-0.46
2054-12-31,-0.58
2055-12-31,-1.01
2056-12-31,-0.61
2057-12-31,0.05
2058-12-31,0.31
2059-12-31,0.16
2060-12-31,-0.55
2061-12-31,-0.57
2062-12-31,-0.42
2063-12-31,-0.11
2064-12-31,-0.21
2065-12-31,-0.36
2066-12-31,-0.28
2067-12-31,-0.93
2068-12-31,-0.56
2069-12-31,-0.28
2070-12-31,0.26
2071-12-31,-0.38
2072-12-31,0.0
2073-12-31,0.14
2074-12-31,-0.13
2075-12-31,-0.26
2076-12-31,-0.35
2077-12-31,-0.67
2078-12-31,-0.43
2079-12-31,-0.29
2080-12-31,-0.36
2081-12-31,-0.26
2082-12-31,-0.51
2083-12-31,-0.76
2084-12-31,-0.83
2085-12-31,-0.48
2086-12-31,-0.6
2087-12-31,-1.32
2088-12-31,-1.25
2089-12-31,-0.7
2090-12-31,-0.73
2091-12-31,-0.86
2092-12-31,-0.56
2093-12-31,0.47
2094-12-31,-0.3
2095-12-31,-0.88
2096-12-31,-0.8
2097-12-31,-0.89
2098-12-31,-1.0
2099-12-31,-0.82
2100-12-31,-0.6
