date,spei
2015-12-31,-0.441906762012812
2016-12-31,-0.2441394825026566
2017-12-31,0.473393745329397
2018-12-31,0.5294803335658296
2019-12-31,0.7347763948397865
2020-12-31,0.4731023569717694
2021-12-31,0.1009175298095469
2022-12-31,0.0258964164803313
2023-12-31,-0.4282052985891226
2024-12-31,-0.7105716837716185
2025-12-31,-0.529682222763799
2026-12-31,-0.1023844462924716
2027-12-31,-0.4512514009085171
2028-12-31,-0.3264594122272845
2029-12-31,-0.3114706321050035
2030-12-31,0.0551289648274581
2031-12-31,-0.3414344197769652
2032-12-31,0.157569358436039
2033-12-31,0.1499280468912708
2034-12-31,0.1409928128135754
2035-12-31,-0.0956914531159951
2036-12-31,0.1107779134246428
2037-12-31,-0.2152235381639684
2038-12-31,-0.1762905318143028
2039-12-31,-0.1428997523296157
2040-12-31,-0.0647858301311318
2041-12-31,-0.7294247903625544
2042-12-31,-0.4211113895547909
2043-12-31,0.0554596832598553
2044-12-31,0.1079963128004597
2045-12-31,-0.1361324633122016
2046-12-31,-0.1205183946697648
2047-12-31,0.3250367241959299
2048-12-31,0.5169291394178127
2049-12-31,0.6317334914974525
2050-12-31,0.2863584311831577
2051-12-31,-0.2578895705981975
2052-12-31,-0.1902793617661511
2053-12-31,-0.2846180334832314
2054-12-31,-0.2416622270976208
2055-12-31,-0.5000075486682013
2056-12-31,0.1013486833909462
2057-12-31,-0.1127993446925492
2058-12-31,0.0664396322675378
2059-12-31,-0.2483205659686082
2060-12-31,-0.4847547900741124
2061-12-31,-0.6550118164132244
2062-12-31,-0.4368704022977534
2063-12-31,-0.416134420887476
2064-12-31,0.1274246531988176
2065-12-31,-0.1408814231262293
2066-12-31,-0.1822318971558998
2067-12-31,-0.4915100909715386
2068-12-31,-1.067568649634118
2069-12-31,-0.5026654526247092
2070-12-31,0.2558967580049284
2071-12-31,-0.6594929536532333
2072-12-31,-0.7402276477979675
2073-12-31,-0.5048792447068648
2074-12-31,-0.7778369556673191
2075-12-31,-0.7061998106062739
2076-12-31,-0.3025928158532245
2077-12-31,-0.915715088878723
2078-12-31,-0.4971602434276538
2079-12-31,-0.4902785919206173
2080-12-31,0.1590190864895421
2081-12-31,-0.1525359480367203
2082-12-31,-0.0720625865433654
2083-12-31,-0.0533709785511752
2084-12-31,-0.2655703313626334
2085-12-31,-0.4830807253446579
2086-12-31,-0.163062971574307
2087-12-31,-0.2564323943146535
2088-12-31,-0.2150667192593275
2089-12-31,0.2627777223552928
2090-12-31,0.4838070642043098
2091-12-31,-0.0828341530657882
2092-12-31,-0.4026521496541216
2093-12-31,-0.3160155606063898
2094-12-31,0.0808967169037064
2095-12-31,0.1035183540105393
2096-12-31,0.3128152775839105
2097-12-31,-0.3021338446555531
2098-12-31,-0.2544970874120877
2099-12-31,-0.1596020696598308
2100-12-31,0.0202245453761544
