date,spei
2015-12-31,-0.66
2016-12-31,-0.55
2017-12-31,-0.14
2018-12-31,0.26
2019-12-31,0.56
2020-12-31,0.35
2021-12-31,-0.24
2022-12-31,-0.15
2023-12-31,-0.47
2024-12-31,-0.29
2025-12-31,-0.41
2026-12-31,-0.21
2027-12-31,-0.33
2028-12-31,-0.23
2029-12-31,-0.3
2030-12-31,-0.33
2031-12-31,-0.88
2032-12-31,-0.38
2033-12-31,-0.27
2034-12-31,-0.29
2035-12-31,-0.38
2036-12-31,0.02
2037-12-31,-0.48
2038-12-31,-0.58
2039-12-31,-0.44
2040-12-31,-0.51
2041-12-31,-0.79
2042-12-31,-1.02
2043-12-31,-0.11
2044-12-31,-0.33
2045-12-31,-0.28
2046-12-31,-0.22
2047-12-31,-0.34
2048-12-31,-0.36
2049-12-31,-0.05
2050-12-31,-0.31
2051-12-31,-0.2
2052-12-31,-0.32
2053-12-31,-0.36
2054-12-31,-0.37
2055-12-31,-0.82
2056-12-31,-0.38
2057-12-31,-0.26
2058-12-31,-0.27
2059-12-31,-0.4
2060-12-31,-0.59
2061-12-31,-0.32
2062-12-31,-0.35
2063-12-31,-0.06
2064-12-31,-0.21
2065-12-31,-0.46
2066-12-31,-0.23
2067-12-31,-0.78
2068-12-31,-1.22
2069-12-31,-0.26
2070-12-31,-0.19
2071-12-31,-0.67
2072-12-31,-0.79
2073-12-31,-0.71
2074-12-31,-0.69
2075-12-31,-0.53
2076-12-31,-0.1
2077-12-31,-0.68
2078-12-31,-0.58
2079-12-31,-0.49
2080-12-31,-0.19
2081-12-31,-0.29
2082-12-31,-0.57
2083-12-31,-0.56
2084-12-31,-0.56
2085-12-31,-0.59
2086-12-31,-0.32
2087-12-31,-0.12
2088-12-31,-0.53
2089-12-31,-0.11
2090-12-31,0.08
2091-12-31,-0.42
2092-12-31,-0.65
2093-12-31,-0.86
2094-12-31,-0.27
2095-12-31,0.1
2096-12-31,0.05
2097-12-31,-0.42
2098-12-31,-0.32
2099-12-31,-0.32
2100-12-31,-0.39
