date,spei
2015-12-31,-0.35
2016-12-31,0.1
2017-12-31,0.09
2018-12-31,-0.7
2019-12-31,-0.06
2020-12-31,0.03
2021-12-31,0.26
2022-12-31,0.75
2023-12-31,0.47
2024-12-31,0.21
2025-12-31,0.0
2026-12-31,-0.33
2027-12-31,0.07
2028-12-31,0.12
2029-12-31,-0.06
2030-12-31,-0.28
2031-12-31,0.26
2032-12-31,-0.03
2033-12-31,-0.09
2034-12-31,-0.69
2035-12-31,-0.73
2036-12-31,0.29
2037-12-31,0.43
2038-12-31,-0.1
2039-12-31,0.26
2040-12-31,0.22
2041-12-31,-0.3
2042-12-31,-0.29
2043-12-31,0.24
2044-12-31,0.68
2045-12-31,-0.04
2046-12-31,0.22
2047-12-31,0.44
2048-12-31,0.18
2049-12-31,-0.69
2050-12-31,-0.67
2051-12-31,-0.53
2052-12-31,0.41
2053-12-31,0.25
2054-12-31,-0.16
2055-12-31,-0.1
2056-12-31,0.68
2057-12-31,0.48
2058-12-31,-0.17
2059-12-31,0.21
2060-12-31,0.3
2061-12-31,0.15
2062-12-31,0.21
2063-12-31,-0.31
2064-12-31,-0.01
2065-12-31,-0.17
2066-12-31,0.44
2067-12-31,0.3
2068-12-31,0.14
2069-12-31,-0.06
2070-12-31,-0.24
2071-12-31,-0.08
2072-12-31,1.01
2073-12-31,0.37
2074-12-31,0.55
2075-12-31,-0.17
2076-12-31,-0.4
2077-12-31,0.35
2078-12-31,0.43
2079-12-31,0.7
2080-12-31,0.42
2081-12-31,0.07
2082-12-31,0.4
2083-12-31,-0.02
2084-12-31,-0.24
2085-12-31,0.02
2086-12-31,-0.06
2087-12-31,-0.22
2088-12-31,0.3
2089-12-31,-0.21
2090-12-31,-0.24
2091-12-31,-0.13
2092-12-31,-0.59
2093-12-31,-0.13
2094-12-31,-0.37
2095-12-31,-0.03
2096-12-31,0.07
2097-12-31,0.15
2098-12-31,0.27
2099-12-31,0.31
2100-12-31,0.62
