,historical,rcp45,rcp85
1950-12-31,85.59,,
1951-12-31,85.85,,
1952-12-31,73.06,,
1953-12-31,82.33,,
1954-12-31,101.84,,
1955-12-31,84.13,,
1956-12-31,85.04,,
1957-12-31,96.51,,
1958-12-31,90.98,,
1959-12-31,84.77,,
1960-12-31,80.61,,
1961-12-31,83.4,,
1962-12-31,82.26,,
1963-12-31,89.81,,
1964-12-31,98.06,,
1965-12-31,94.23,,
1966-12-31,92.16,,
1967-12-31,87.71,,
1968-12-31,79.87,,
1969-12-31,98.09,,
1970-12-31,88.87,,
1971-12-31,87.19,,
1972-12-31,90.07,,
1973-12-31,83.05,,
1974-12-31,75.58,,
1975-12-31,91.28,,
1976-12-31,103.45,,
1977-12-31,84.95,,
1978-12-31,84.0,,
1979-12-31,78.53,,
1980-12-31,79.11,,
1981-12-31,95.92,,
1982-12-31,96.72,,
1983-12-31,84.56,,
1984-12-31,90.29,,
1985-12-31,79.29,,
1986-12-31,77.91,,
1987-12-31,87.88,,
1988-12-31,87.23,,
1989-12-31,76.5,,
1990-12-31,85.94,,
1991-12-31,86.61,,
1992-12-31,92.77,,
1993-12-31,100.34,,
1994-12-31,85.13,,
1995-12-31,97.96,,
1996-12-31,79.05,,
1997-12-31,76.71,,
1998-12-31,81.96,,
1999-12-31,86.79,,
2000-12-31,91.35,,
2001-12-31,90.68,,
2002-12-31,90.86,,
2003-12-31,86.85,,
2004-12-31,81.21,,
2005-12-31,82.63,,
2006-12-31,,92.66,106.25
2007-12-31,,83.28,93.41
2008-12-31,,78.16,93.99
2009-12-31,,100.38,201.58
2010-12-31,,80.81,83.33
2011-12-31,,82.95,92.51
2012-12-31,,78.58,105.85
2013-12-31,,83.11,104.06
2014-12-31,,80.29,112.77
2015-12-31,,86.97,109.68
2016-12-31,,64.31,92.29
2017-12-31,,73.59,86.73
2018-12-31,,87.47,84.69
2019-12-31,,81.18,88.53
2020-12-31,,80.34,97.01
2021-12-31,,87.16,91.62
2022-12-31,,91.92,100.72
2023-12-31,,92.3,89.1
2024-12-31,,73.68,118.74
2025-12-31,,66.48,91.8
2026-12-31,,88.15,106.83
2027-12-31,,91.83,116.44
2028-12-31,,101.54,91.66
2029-12-31,,97.48,95.6
2030-12-31,,62.44,174.35
2031-12-31,,79.3,96.97
2032-12-31,,74.67,103.3
2033-12-31,,101.78,81.65
2034-12-31,,104.87,90.1
2035-12-31,,75.63,92.81
2036-12-31,,91.69,83.87
2037-12-31,,79.06,93.8
2038-12-31,,83.31,102.26
2039-12-31,,93.74,99.17
2040-12-31,,72.19,102.82
2041-12-31,,93.75,96.77
2042-12-31,,82.01,101.0
2043-12-31,,67.79,87.28
2044-12-31,,98.78,86.66
2045-12-31,,98.96,123.0
2046-12-31,,77.8,92.68
2047-12-31,,81.57,103.52
2048-12-31,,82.77,100.75
2049-12-31,,75.89,116.98
2050-12-31,,71.73,94.6
2051-12-31,,83.15,95.47
2052-12-31,,94.85,104.18
2053-12-31,,83.74,79.79
2054-12-31,,84.55,66.18
2055-12-31,,74.9,103.77
2056-12-31,,65.14,75.67
2057-12-31,,83.92,82.17
2058-12-31,,73.78,106.98
2059-12-31,,76.29,84.94
2060-12-31,,71.26,127.9
2061-12-31,,84.76,92.61
2062-12-31,,74.19,95.96
2063-12-31,,68.71,74.2
2064-12-31,,82.34,86.43
2065-12-31,,84.81,161.02
2066-12-31,,75.71,88.28
2067-12-31,,83.48,94.04
2068-12-31,,91.16,76.02
2069-12-31,,81.89,77.12
2070-12-31,,75.93,79.15
2071-12-31,,87.18,78.15
2072-12-31,,89.12,125.47
2073-12-31,,93.39,83.35
2074-12-31,,81.64,92.72
2075-12-31,,79.85,91.08
2076-12-31,,82.22,68.44
2077-12-31,,76.28,96.59
2078-12-31,,88.3,86.09
2079-12-31,,68.19,91.19
2080-12-31,,77.93,78.11
2081-12-31,,86.5,76.98
2082-12-31,,90.29,66.66
2083-12-31,,75.96,67.24
2084-12-31,,87.38,62.46
2085-12-31,,86.65,63.38
2086-12-31,,86.36,62.77
2087-12-31,,96.11,83.44
2088-12-31,,66.63,63.17
2089-12-31,,85.62,64.42
2090-12-31,,86.53,70.0
2091-12-31,,76.48,62.35
2092-12-31,,85.71,100.97
2093-12-31,,87.32,68.41
2094-12-31,,80.04,91.38
2095-12-31,,91.15,64.85
2096-12-31,,71.28,68.05
2097-12-31,,77.56,71.95
2098-12-31,,82.74,87.67
2099-12-31,,99.05,76.37
