date,spei
2015-12-31,0.29
2016-12-31,0.39
2017-12-31,-0.11
2018-12-31,0.13
2019-12-31,-0.18
2020-12-31,-0.1
2021-12-31,0.2
2022-12-31,0.43
2023-12-31,0.63
2024-12-31,0.3
2025-12-31,-0.24
2026-12-31,-0.65
2027-12-31,-0.47
2028-12-31,-0.05
2029-12-31,-0.42
2030-12-31,-0.99
2031-12-31,-0.37
2032-12-31,0.1
2033-12-31,-0.54
2034-12-31,0.46
2035-12-31,-0.04
2036-12-31,0.15
2037-12-31,-0.24
2038-12-31,-0.57
2039-12-31,-0.34
2040-12-31,-0.21
2041-12-31,-0.05
2042-12-31,0.03
2043-12-31,-0.25
2044-12-31,0.07
2045-12-31,-0.28
2046-12-31,0.27
2047-12-31,0.02
2048-12-31,-0.48
2049-12-31,0.11
2050-12-31,0.12
2051-12-31,0.05
2052-12-31,0.09
2053-12-31,0.59
2054-12-31,-0.16
2055-12-31,0.07
2056-12-31,-0.15
2057-12-31,0.11
2058-12-31,0.06
2059-12-31,0.49
2060-12-31,-0.1
2061-12-31,-0.48
2062-12-31,-0.27
2063-12-31,-0.11
2064-12-31,-0.19
2065-12-31,-0.33
2066-12-31,0.3
2067-12-31,-0.08
2068-12-31,0.05
2069-12-31,-0.63
2070-12-31,-0.01
2071-12-31,-0.14
2072-12-31,-0.01
2073-12-31,-0.24
2074-12-31,0.02
2075-12-31,-0.11
2076-12-31,0.06
2077-12-31,0.35
2078-12-31,0.19
2079-12-31,-0.15
2080-12-31,-0.81
2081-12-31,-0.07
2082-12-31,-0.77
2083-12-31,-0.64
2084-12-31,0.14
2085-12-31,0.16
2086-12-31,0.09
2087-12-31,-0.12
2088-12-31,0.03
2089-12-31,0.14
2090-12-31,0.0
2091-12-31,-0.4
2092-12-31,-0.61
2093-12-31,-0.44
2094-12-31,0.24
2095-12-31,-0.57
2096-12-31,0.39
2097-12-31,0.23
2098-12-31,-0.26
2099-12-31,-0.68
2100-12-31,-0.54
