date,spei
1981-12-31,-0.4391390119944977
1982-12-31,-0.5099531356227547
1983-12-31,-0.1835943688085912
1984-12-31,-0.167367349325385
1985-12-31,-0.101196057870845
1986-12-31,0.1727057521322764
1987-12-31,-0.2196272835752822
1988-12-31,-0.1706196551074786
1989-12-31,-0.3506416451286884
1990-12-31,-0.1391519582224486
1991-12-31,-0.1347853368398165
1992-12-31,-0.3186095967188553
1993-12-31,-0.1962966027826714
1994-12-31,-0.0193826209110966
1995-12-31,0.049700371322228
1996-12-31,-0.1713868568097604
1997-12-31,0.0987504120812386
1998-12-31,0.2533632210837154
1999-12-31,0.3972837751969483
2000-12-31,0.439667694078135
2001-12-31,0.4262311546974267
2002-12-31,0.1488757414223778
2003-12-31,0.0186611772245272
2004-12-31,-0.0297430549860352
2005-12-31,-0.220845098537769
2006-12-31,0.0482004941188423
2007-12-31,-0.0235490982729485
2008-12-31,-0.0945515377904812
2009-12-31,0.2329620153516392
2010-12-31,0.4677634996637392
2011-12-31,0.326683965034712
2012-12-31,-0.0048028916986453
2013-12-31,0.5025127100489696
2014-12-31,0.5627071774784372
