date,spei
2015-12-31,0.04
2016-12-31,0.38
2017-12-31,-0.11
2018-12-31,-0.05
2019-12-31,-0.01
2020-12-31,-0.13
2021-12-31,-0.08
2022-12-31,0.12
2023-12-31,-0.21
2024-12-31,-0.42
2025-12-31,-0.71
2026-12-31,-0.51
2027-12-31,-0.36
2028-12-31,-0.29
2029-12-31,-0.47
2030-12-31,-0.54
2031-12-31,-0.34
2032-12-31,-0.04
2033-12-31,-0.79
2034-12-31,-0.61
2035-12-31,0.0
2036-12-31,0.08
2037-12-31,-0.25
2038-12-31,-0.9
2039-12-31,-0.4
2040-12-31,-0.2
2041-12-31,-0.61
2042-12-31,-0.31
2043-12-31,-0.47
2044-12-31,-0.24
2045-12-31,-0.24
2046-12-31,-0.28
2047-12-31,-0.36
2048-12-31,-0.22
2049-12-31,-0.39
2050-12-31,-1.1
2051-12-31,-0.82
2052-12-31,-0.49
2053-12-31,-0.26
2054-12-31,-0.58
2055-12-31,-1.27
2056-12-31,-0.39
2057-12-31,-0.02
2058-12-31,0.06
2059-12-31,-0.3
2060-12-31,-0.81
2061-12-31,-0.89
2062-12-31,-0.28
2063-12-31,-0.02
2064-12-31,-0.56
2065-12-31,-0.75
2066-12-31,-0.75
2067-12-31,-1.33
2068-12-31,-1.07
2069-12-31,-0.61
2070-12-31,-0.06
2071-12-31,-0.72
2072-12-31,0.12
2073-12-31,-0.06
2074-12-31,-0.37
2075-12-31,-0.32
2076-12-31,-0.31
2077-12-31,-0.84
2078-12-31,-0.08
2079-12-31,-0.58
2080-12-31,-1.14
2081-12-31,-0.39
2082-12-31,-1.39
2083-12-31,-1.38
2084-12-31,-0.99
2085-12-31,-0.48
2086-12-31,-0.78
2087-12-31,-1.28
2088-12-31,-1.19
2089-12-31,-1.01
2090-12-31,-0.31
2091-12-31,-0.86
2092-12-31,-1.04
2093-12-31,-0.47
2094-12-31,-0.65
2095-12-31,-0.9
2096-12-31,-0.48
2097-12-31,-0.82
2098-12-31,-0.84
2099-12-31,-0.66
2100-12-31,-0.65
