date,spei
2015-12-31,-0.19
2016-12-31,0.34
2017-12-31,0.31
2018-12-31,-0.39
2019-12-31,-0.4
2020-12-31,0.04
2021-12-31,0.61
2022-12-31,0.88
2023-12-31,0.27
2024-12-31,0.2
2025-12-31,0.34
2026-12-31,0.11
2027-12-31,0.08
2028-12-31,0.38
2029-12-31,0.28
2030-12-31,0.01
2031-12-31,0.18
2032-12-31,0.15
2033-12-31,-0.28
2034-12-31,-0.31
2035-12-31,-0.65
2036-12-31,0.34
2037-12-31,0.64
2038-12-31,0.16
2039-12-31,0.23
2040-12-31,0.11
2041-12-31,-0.57
2042-12-31,-0.49
2043-12-31,0.02
2044-12-31,0.49
2045-12-31,0.1
2046-12-31,0.29
2047-12-31,-0.03
2048-12-31,0.07
2049-12-31,-0.37
2050-12-31,-0.14
2051-12-31,-0.11
2052-12-31,0.37
2053-12-31,0.41
2054-12-31,-0.18
2055-12-31,0.39
2056-12-31,0.5
2057-12-31,1.11
2058-12-31,0.17
2059-12-31,0.65
2060-12-31,0.69
2061-12-31,0.59
2062-12-31,1.03
2063-12-31,0.12
2064-12-31,0.04
2065-12-31,-0.06
2066-12-31,0.39
2067-12-31,0.01
2068-12-31,0.29
2069-12-31,0.28
2070-12-31,0.07
2071-12-31,-0.08
2072-12-31,0.56
2073-12-31,0.82
2074-12-31,0.87
2075-12-31,0.36
2076-12-31,-0.14
2077-12-31,0.6
2078-12-31,0.68
2079-12-31,0.03
2080-12-31,0.31
2081-12-31,0.43
2082-12-31,0.22
2083-12-31,0.43
2084-12-31,0.59
2085-12-31,0.01
2086-12-31,0.77
2087-12-31,-0.02
2088-12-31,0.59
2089-12-31,0.19
2090-12-31,0.53
2091-12-31,0.22
2092-12-31,-0.6
2093-12-31,0.16
2094-12-31,0.46
2095-12-31,0.84
2096-12-31,0.52
2097-12-31,0.86
2098-12-31,0.45
2099-12-31,0.61
2100-12-31,0.61
