date,spei
2015-12-31,-0.02
2016-12-31,0.45
2017-12-31,0.49
2018-12-31,0.33
2019-12-31,-0.21
2020-12-31,-0.33
2021-12-31,0.15
2022-12-31,0.43
2023-12-31,0.22
2024-12-31,-0.53
2025-12-31,-0.39
2026-12-31,-0.27
2027-12-31,-0.35
2028-12-31,-0.12
2029-12-31,-0.16
2030-12-31,-0.09
2031-12-31,0.2
2032-12-31,-0.03
2033-12-31,-0.01
2034-12-31,0.09
2035-12-31,-0.21
2036-12-31,-0.41
2037-12-31,-0.2
2038-12-31,0.09
2039-12-31,0.08
2040-12-31,0.06
2041-12-31,-0.15
2042-12-31,-0.19
2043-12-31,-0.07
2044-12-31,0.0
2045-12-31,-0.31
2046-12-31,-0.4
2047-12-31,0.19
2048-12-31,0.0
2049-12-31,0.51
2050-12-31,-0.04
2051-12-31,-0.48
2052-12-31,-0.27
2053-12-31,-0.42
2054-12-31,0.02
2055-12-31,-0.51
2056-12-31,-0.31
2057-12-31,-0.01
2058-12-31,0.14
2059-12-31,-0.07
2060-12-31,-0.45
2061-12-31,-0.23
2062-12-31,-0.07
2063-12-31,0.02
2064-12-31,0.02
2065-12-31,-0.15
2066-12-31,0.03
2067-12-31,-0.09
2068-12-31,-0.42
2069-12-31,-0.4
2070-12-31,-0.1
2071-12-31,-0.1
2072-12-31,-0.2
2073-12-31,-0.09
2074-12-31,-0.13
2075-12-31,-0.27
2076-12-31,-0.28
2077-12-31,-0.62
2078-12-31,-0.2
2079-12-31,0.01
2080-12-31,-0.1
2081-12-31,-0.1
2082-12-31,-0.31
2083-12-31,-0.37
2084-12-31,-0.32
2085-12-31,-0.07
2086-12-31,0.3
2087-12-31,0.5
2088-12-31,0.09
2089-12-31,0.03
2090-12-31,0.02
2091-12-31,0.02
2092-12-31,-0.25
2093-12-31,-0.15
2094-12-31,0.14
2095-12-31,0.07
2096-12-31,0.15
2097-12-31,-0.17
2098-12-31,-0.07
2099-12-31,0.05
2100-12-31,0.25
