date,mean
2006-12-31,18.02145077978486
2007-12-31,17.7920544728219
2008-12-31,17.709650214078888
2009-12-31,17.6873144937355
2010-12-31,17.54923334190137
2011-12-31,17.901696351331918
2012-12-31,18.153614385854528
2013-12-31,17.84400661839278
2014-12-31,18.158349330675676
2015-12-31,18.107655918745948
2016-12-31,17.970506316400176
2017-12-31,18.40894015337703
2018-12-31,18.425788301093416
2019-12-31,18.311683275555
2020-12-31,18.423795557828633
2021-12-31,18.37974098638548
2022-12-31,18.43132093296439
2023-12-31,18.6633838591355
2024-12-31,18.621533375446504
2025-12-31,18.48895131090618
2026-12-31,18.60918636832143
2027-12-31,18.5736970686244
2028-12-31,18.953756005522695
2029-12-31,18.913187694611793
2030-12-31,19.13375185215623
2031-12-31,18.700282867889527
2032-12-31,18.507601901711283
2033-12-31,18.964940442746578
2034-12-31,19.04378328068307
2035-12-31,19.40587203989448
2036-12-31,18.996898696982818
2037-12-31,19.439144250480343
2038-12-31,19.19067474385144
2039-12-31,19.312813058991278
2040-12-31,19.236297896477282
2041-12-31,19.464507276282486
2042-12-31,19.548396172868785
2043-12-31,19.562432881235246
2044-12-31,19.32899856984292
2045-12-31,19.712114256219955
2046-12-31,19.84508615631882
2047-12-31,19.778517591821103
2048-12-31,19.81373062471287
2049-12-31,20.1337667386826
2050-12-31,20.103349906388896
2051-12-31,20.07700883699881
2052-12-31,20.22939328052961
2053-12-31,20.53140722624401
2054-12-31,20.464567395712322
2055-12-31,20.43605602286802
2056-12-31,20.517497280020617
2057-12-31,20.75644646313017
2058-12-31,20.58082177049573
2059-12-31,20.71230751430765
2060-12-31,20.83803686320148
2061-12-31,20.78579373891575
2062-12-31,20.805099334020074
2063-12-31,20.929085174978617
2064-12-31,21.07049464380374
2065-12-31,21.023422812544617
2066-12-31,21.13327592126857
2067-12-31,21.38637301550144
2068-12-31,21.68199693261416
2069-12-31,21.708963496437768
2070-12-31,21.64585752443638
2071-12-31,21.61402208063236
2072-12-31,21.579696757713418
2073-12-31,21.628276700034167
2074-12-31,21.685608041543105
2075-12-31,22.001067092009666
2076-12-31,21.895901605991742
2077-12-31,22.262007709460892
2078-12-31,22.097698640170186
2079-12-31,22.024177673698194
2080-12-31,21.91880801436868
2081-12-31,22.260997734891014
2082-12-31,22.619691159720546
2083-12-31,22.271274908554787
2084-12-31,22.408359186319913
2085-12-31,22.466954459571735
2086-12-31,22.716959105887938
2087-12-31,22.566447202877853
2088-12-31,22.698371352375183
2089-12-31,22.79990329929063
2090-12-31,22.862347814232734
2091-12-31,22.879523441640696
2092-12-31,22.90415660293347
2093-12-31,23.163772158986692
2094-12-31,23.157935374559198
2095-12-31,22.9317221803908
2096-12-31,23.21721663582988
2097-12-31,23.358750311347002
2098-12-31,23.29469899515352
2099-12-31,24.32793698397166
