date,spei
2015-12-31,-0.41
2016-12-31,0.01
2017-12-31,0.36
2018-12-31,0.13
2019-12-31,-0.17
2020-12-31,0.01
2021-12-31,0.14
2022-12-31,0.18
2023-12-31,-0.26
2024-12-31,-0.03
2025-12-31,-0.69
2026-12-31,-0.63
2027-12-31,-0.37
2028-12-31,-0.18
2029-12-31,-0.34
2030-12-31,-0.25
2031-12-31,-0.08
2032-12-31,0.15
2033-12-31,-0.67
2034-12-31,-0.07
2035-12-31,0.1
2036-12-31,-0.18
2037-12-31,-0.57
2038-12-31,-0.76
2039-12-31,-0.34
2040-12-31,-0.43
2041-12-31,-0.75
2042-12-31,-0.56
2043-12-31,-0.77
2044-12-31,-0.28
2045-12-31,-0.48
2046-12-31,-0.1
2047-12-31,-0.42
2048-12-31,-0.12
2049-12-31,-0.13
2050-12-31,-0.79
2051-12-31,-0.53
2052-12-31,-0.38
2053-12-31,-0.18
2054-12-31,-0.6
2055-12-31,-0.78
2056-12-31,-0.45
2057-12-31,-0.3
2058-12-31,0.32
2059-12-31,0.03
2060-12-31,-0.33
2061-12-31,-0.93
2062-12-31,-0.7
2063-12-31,-0.45
2064-12-31,-0.27
2065-12-31,-0.91
2066-12-31,-0.23
2067-12-31,-0.5
2068-12-31,-0.46
2069-12-31,-0.32
2070-12-31,0.0
2071-12-31,-0.5
2072-12-31,0.09
2073-12-31,-0.57
2074-12-31,-0.22
2075-12-31,-0.31
2076-12-31,-0.66
2077-12-31,-0.76
2078-12-31,-0.31
2079-12-31,-0.65
2080-12-31,-0.9
2081-12-31,-0.29
2082-12-31,-0.97
2083-12-31,-0.58
2084-12-31,-0.45
2085-12-31,-0.18
2086-12-31,-0.62
2087-12-31,-1.06
2088-12-31,-0.79
2089-12-31,-0.27
2090-12-31,-0.55
2091-12-31,-1.14
2092-12-31,-1.35
2093-12-31,-0.82
2094-12-31,-0.64
2095-12-31,-1.37
2096-12-31,-0.61
2097-12-31,-0.74
2098-12-31,-0.49
2099-12-31,-0.57
2100-12-31,-0.61
