date,spei
2015-12-31,-0.15
2016-12-31,0.29
2017-12-31,-0.05
2018-12-31,0.24
2019-12-31,0.12
2020-12-31,0.36
2021-12-31,0.76
2022-12-31,0.34
2023-12-31,0.6
2024-12-31,0.09
2025-12-31,0.04
2026-12-31,0.15
2027-12-31,-0.04
2028-12-31,0.05
2029-12-31,0.52
2030-12-31,0.08
2031-12-31,0.36
2032-12-31,0.28
2033-12-31,-0.01
2034-12-31,0.11
2035-12-31,-0.46
2036-12-31,0.18
2037-12-31,0.63
2038-12-31,0.36
2039-12-31,0.2
2040-12-31,-0.05
2041-12-31,-0.64
2042-12-31,-0.33
2043-12-31,0.26
2044-12-31,0.54
2045-12-31,0.29
2046-12-31,0.66
2047-12-31,0.2
2048-12-31,-0.07
2049-12-31,0.15
2050-12-31,0.21
2051-12-31,0.16
2052-12-31,0.43
2053-12-31,0.44
2054-12-31,0.19
2055-12-31,0.41
2056-12-31,0.37
2057-12-31,0.61
2058-12-31,0.1
2059-12-31,0.21
2060-12-31,0.38
2061-12-31,0.48
2062-12-31,0.67
2063-12-31,-0.09
2064-12-31,0.02
2065-12-31,-0.04
2066-12-31,0.22
2067-12-31,-0.05
2068-12-31,0.5
2069-12-31,0.52
2070-12-31,-0.03
2071-12-31,-0.23
2072-12-31,0.34
2073-12-31,0.57
2074-12-31,0.37
2075-12-31,0.46
2076-12-31,-0.25
2077-12-31,0.14
2078-12-31,0.44
2079-12-31,0.11
2080-12-31,0.02
2081-12-31,0.54
2082-12-31,0.05
2083-12-31,0.15
2084-12-31,0.21
2085-12-31,0.2
2086-12-31,0.72
2087-12-31,0.01
2088-12-31,0.83
2089-12-31,0.05
2090-12-31,0.22
2091-12-31,0.45
2092-12-31,-0.17
2093-12-31,0.44
2094-12-31,0.61
2095-12-31,0.8
2096-12-31,0.13
2097-12-31,0.45
2098-12-31,0.38
2099-12-31,0.5
2100-12-31,0.45
