date,spei
1981-12-31,0.0755851465529104
1982-12-31,0.1151660921157368
1983-12-31,-0.0437551603551457
1984-12-31,0.4467699426362257
1985-12-31,0.5473492814421081
1986-12-31,-0.0933579037005788
1987-12-31,-0.1026754129942174
1988-12-31,-0.1491173495365471
1989-12-31,0.0130594658128536
1990-12-31,0.4792831333861513
1991-12-31,0.3884083434993234
1992-12-31,0.0001480071544568
1993-12-31,0.2714529363094453
1994-12-31,0.1329255829568811
1995-12-31,-0.1445353302990552
1996-12-31,-0.0877296521431089
1997-12-31,0.2324836678617314
1998-12-31,-0.1578528487326325
1999-12-31,-0.2243195078823579
2000-12-31,0.058085407417452
2001-12-31,-0.1396354295060704
2002-12-31,0.0342188866695215
2003-12-31,-0.3140585053418169
2004-12-31,-0.2543734030927143
2005-12-31,-0.0748592928113196
2006-12-31,-0.0936460700640363
2007-12-31,-0.2601025086830542
2008-12-31,-0.0538867416308591
2009-12-31,-0.2940297358717793
2010-12-31,-0.1812396759786239
2011-12-31,0.0785990246512681
2012-12-31,0.3597471479474945
2013-12-31,-0.3344723172790655
2014-12-31,-0.4460333728846405
