date,spei
2015-12-31,0.17
2016-12-31,-0.05
2017-12-31,-0.05
2018-12-31,0.03
2019-12-31,0.02
2020-12-31,0.12
2021-12-31,0.36
2022-12-31,0.11
2023-12-31,-0.13
2024-12-31,-0.21
2025-12-31,-0.2
2026-12-31,-0.31
2027-12-31,-0.2
2028-12-31,-0.25
2029-12-31,-0.63
2030-12-31,-0.67
2031-12-31,-0.08
2032-12-31,-0.08
2033-12-31,-0.57
2034-12-31,-0.49
2035-12-31,-0.33
2036-12-31,-0.01
2037-12-31,-0.2
2038-12-31,-0.66
2039-12-31,-0.25
2040-12-31,0.15
2041-12-31,-0.44
2042-12-31,-0.36
2043-12-31,-0.24
2044-12-31,-0.21
2045-12-31,-0.04
2046-12-31,-0.19
2047-12-31,-0.57
2048-12-31,-0.48
2049-12-31,-0.75
2050-12-31,-1.16
2051-12-31,-0.63
2052-12-31,-0.51
2053-12-31,-0.41
2054-12-31,-0.67
2055-12-31,-1.09
2056-12-31,-0.63
2057-12-31,-0.28
2058-12-31,0.05
2059-12-31,-0.08
2060-12-31,-0.65
2061-12-31,-0.86
2062-12-31,-0.31
2063-12-31,-0.09
2064-12-31,-0.18
2065-12-31,-0.55
2066-12-31,-0.69
2067-12-31,-1.24
2068-12-31,-0.88
2069-12-31,-0.27
2070-12-31,0.21
2071-12-31,-0.21
2072-12-31,-0.03
2073-12-31,-0.22
2074-12-31,-0.03
2075-12-31,0.02
2076-12-31,-0.06
2077-12-31,-0.75
2078-12-31,-0.3
2079-12-31,-0.79
2080-12-31,-1.06
2081-12-31,-0.35
2082-12-31,-1.08
2083-12-31,-1.28
2084-12-31,-1.01
2085-12-31,-0.77
2086-12-31,-0.88
2087-12-31,-1.48
2088-12-31,-1.41
2089-12-31,-0.63
2090-12-31,-0.53
2091-12-31,-1.09
2092-12-31,-0.92
2093-12-31,0.01
2094-12-31,-0.55
2095-12-31,-0.87
2096-12-31,-0.6
2097-12-31,-0.99
2098-12-31,-0.95
2099-12-31,-0.56
2100-12-31,-0.8
