,historical,rcp45,rcp85
1950-12-31,29.21,,
1951-12-31,22.56,,
1952-12-31,24.39,,
1953-12-31,26.31,,
1954-12-31,27.03,,
1955-12-31,28.33,,
1956-12-31,25.35,,
1957-12-31,25.16,,
1958-12-31,28.23,,
1959-12-31,23.2,,
1960-12-31,29.19,,
1961-12-31,26.1,,
1962-12-31,21.76,,
1963-12-31,25.38,,
1964-12-31,30.0,,
1965-12-31,21.19,,
1966-12-31,20.85,,
1967-12-31,22.81,,
1968-12-31,30.75,,
1969-12-31,27.93,,
1970-12-31,28.8,,
1971-12-31,28.41,,
1972-12-31,27.16,,
1973-12-31,30.65,,
1974-12-31,23.06,,
1975-12-31,26.38,,
1976-12-31,26.72,,
1977-12-31,25.62,,
1978-12-31,26.37,,
1979-12-31,22.81,,
1980-12-31,31.68,,
1981-12-31,27.41,,
1982-12-31,26.0,,
1983-12-31,34.69,,
1984-12-31,21.91,,
1985-12-31,26.33,,
1986-12-31,24.51,,
1987-12-31,25.98,,
1988-12-31,26.09,,
1989-12-31,26.01,,
1990-12-31,30.05,,
1991-12-31,27.65,,
1992-12-31,23.5,,
1993-12-31,28.24,,
1994-12-31,25.21,,
1995-12-31,27.32,,
1996-12-31,24.74,,
1997-12-31,25.05,,
1998-12-31,27.27,,
1999-12-31,25.95,,
2000-12-31,28.15,,
2001-12-31,28.56,,
2002-12-31,25.52,,
2003-12-31,26.96,,
2004-12-31,32.56,,
2005-12-31,25.48,,
2006-12-31,,32.24,27.49
2007-12-31,,27.26,22.46
2008-12-31,,26.18,26.41
2009-12-31,,26.44,27.36
2010-12-31,,28.55,20.71
2011-12-31,,27.57,27.95
2012-12-31,,25.25,26.92
2013-12-31,,26.6,31.81
2014-12-31,,31.57,23.49
2015-12-31,,26.54,26.03
2016-12-31,,27.68,31.3
2017-12-31,,26.08,29.27
2018-12-31,,28.26,28.62
2019-12-31,,22.68,24.33
2020-12-31,,24.16,28.63
2021-12-31,,25.59,25.85
2022-12-31,,21.23,26.4
2023-12-31,,25.88,31.81
2024-12-31,,30.13,25.65
2025-12-31,,28.28,31.23
2026-12-31,,28.62,27.89
2027-12-31,,33.92,27.09
2028-12-31,,22.99,23.71
2029-12-31,,24.57,26.45
2030-12-31,,27.46,27.49
2031-12-31,,30.37,22.87
2032-12-31,,28.13,28.35
2033-12-31,,27.38,28.72
2034-12-31,,25.88,25.96
2035-12-31,,24.22,30.9
2036-12-31,,32.76,31.23
2037-12-31,,28.21,30.09
2038-12-31,,25.85,26.92
2039-12-31,,30.57,29.96
2040-12-31,,31.25,29.71
2041-12-31,,23.9,26.8
2042-12-31,,28.61,28.84
2043-12-31,,28.34,29.3
2044-12-31,,28.99,26.49
2045-12-31,,27.71,24.96
2046-12-31,,30.01,31.53
2047-12-31,,30.13,26.67
2048-12-31,,30.56,30.95
2049-12-31,,26.1,30.8
2050-12-31,,30.33,30.85
2051-12-31,,27.3,28.16
2052-12-31,,25.68,30.25
2053-12-31,,29.8,29.6
2054-12-31,,32.46,23.25
2055-12-31,,31.36,30.11
2056-12-31,,30.97,32.6
2057-12-31,,26.47,30.35
2058-12-31,,30.96,30.14
2059-12-31,,30.59,30.8
2060-12-31,,28.53,29.18
2061-12-31,,28.68,30.57
2062-12-31,,27.68,26.89
2063-12-31,,28.93,31.88
2064-12-31,,30.51,28.77
2065-12-31,,29.76,31.89
2066-12-31,,26.23,30.51
2067-12-31,,28.4,28.68
2068-12-31,,27.8,27.72
2069-12-31,,27.39,31.52
2070-12-31,,33.18,27.88
2071-12-31,,31.51,34.82
2072-12-31,,29.59,29.49
2073-12-31,,32.39,33.56
2074-12-31,,37.41,31.21
2075-12-31,,30.31,26.05
2076-12-31,,29.41,29.14
2077-12-31,,35.27,29.13
2078-12-31,,35.25,28.99
2079-12-31,,29.47,30.55
2080-12-31,,27.86,28.81
2081-12-31,,30.69,32.94
2082-12-31,,31.6,33.22
2083-12-31,,24.97,30.8
2084-12-31,,33.82,27.49
2085-12-31,,29.64,31.41
2086-12-31,,27.98,34.44
2087-12-31,,28.42,33.14
2088-12-31,,27.24,29.65
2089-12-31,,31.97,33.31
2090-12-31,,30.69,30.78
2091-12-31,,29.11,30.96
2092-12-31,,26.25,32.88
2093-12-31,,34.2,28.43
2094-12-31,,28.61,34.22
2095-12-31,,30.02,29.12
2096-12-31,,33.37,32.44
2097-12-31,,34.17,25.92
2098-12-31,,28.75,35.47
2099-12-31,,28.36,33.19
