date,spei
2015-12-31,-0.49
2016-12-31,-0.5
2017-12-31,-0.06
2018-12-31,0.3
2019-12-31,0.46
2020-12-31,0.28
2021-12-31,-0.23
2022-12-31,-0.27
2023-12-31,-0.55
2024-12-31,-0.43
2025-12-31,-0.48
2026-12-31,-0.16
2027-12-31,-0.44
2028-12-31,-0.29
2029-12-31,-0.36
2030-12-31,-0.44
2031-12-31,-0.79
2032-12-31,-0.45
2033-12-31,-0.32
2034-12-31,-0.28
2035-12-31,-0.05
2036-12-31,0.15
2037-12-31,-0.35
2038-12-31,-0.64
2039-12-31,-0.29
2040-12-31,-0.3
2041-12-31,-0.63
2042-12-31,-0.8
2043-12-31,0.01
2044-12-31,-0.14
2045-12-31,-0.24
2046-12-31,-0.17
2047-12-31,-0.24
2048-12-31,-0.31
2049-12-31,-0.05
2050-12-31,-0.24
2051-12-31,-0.18
2052-12-31,-0.4
2053-12-31,-0.29
2054-12-31,-0.41
2055-12-31,-0.54
2056-12-31,-0.31
2057-12-31,-0.26
2058-12-31,-0.19
2059-12-31,-0.3
2060-12-31,-0.56
2061-12-31,-0.54
2062-12-31,-0.45
2063-12-31,-0.21
2064-12-31,-0.26
2065-12-31,-0.47
2066-12-31,-0.38
2067-12-31,-0.59
2068-12-31,-1.07
2069-12-31,-0.29
2070-12-31,-0.11
2071-12-31,-0.48
2072-12-31,-0.61
2073-12-31,-0.65
2074-12-31,-0.57
2075-12-31,-0.44
2076-12-31,-0.08
2077-12-31,-0.6
2078-12-31,-0.56
2079-12-31,-0.54
2080-12-31,-0.23
2081-12-31,-0.28
2082-12-31,-0.5
2083-12-31,-0.45
2084-12-31,-0.6
2085-12-31,-0.62
2086-12-31,-0.15
2087-12-31,-0.13
2088-12-31,-0.52
2089-12-31,-0.16
2090-12-31,0.11
2091-12-31,-0.35
2092-12-31,-0.72
2093-12-31,-0.86
2094-12-31,-0.22
2095-12-31,0.07
2096-12-31,0.14
2097-12-31,-0.32
2098-12-31,-0.42
2099-12-31,-0.4
2100-12-31,-0.35
