date,spei
1981-12-31,0.2004299514709543
1982-12-31,0.0982440364395725
1983-12-31,-0.0300256613827548
1984-12-31,0.6723491513602514
1985-12-31,0.6654433917871123
1986-12-31,-0.174216480071886
1987-12-31,-0.1253297119248768
1988-12-31,-0.182572407152793
1989-12-31,0.3676595180592985
1990-12-31,0.566272733059502
1991-12-31,0.2806604831010321
1992-12-31,0.0276372075825989
1993-12-31,0.2398172016719141
1994-12-31,0.2813676139354977
1995-12-31,-0.1073244787652075
1996-12-31,0.0290141379036592
1997-12-31,-0.0185444411498512
1998-12-31,-0.2718309317582611
1999-12-31,-0.3781255084721233
2000-12-31,0.1196948422973253
2001-12-31,-0.1846636292604797
2002-12-31,0.0047709357796844
2003-12-31,-0.361179065297547
2004-12-31,-0.5460342149782254
2005-12-31,-0.1689884361235908
2006-12-31,0.1498959628240387
2007-12-31,-0.177609875830793
2008-12-31,-0.1166220221132734
2009-12-31,-0.2505843761634836
2010-12-31,-0.2961312228776806
2011-12-31,-0.1329348447056449
2012-12-31,0.3498847505162059
2013-12-31,-0.3703995957374646
2014-12-31,-0.4631808254319842
